"","X","Y","Presence","Annual.Mean.Temperature","Mean.Diurnal.Range","Isothermality","Temperature.Seasonality","Max.Temperature.of.Warmest.Month","Min.Temperature.of.Coldest.Month","Temperature.Annual.Range","Mean.Temperature.of.Wettest.Quarter","Mean.Temperature.of.Driest.Quarter","Mean.Temperature.of.Warmest.Quarter","Mean.Temperature.of.Coldest.Quarter","Annual.Precipitation","Precipitation.of.Wettest.Month","Precipitation.of.Driest.Month","Precipitation.Seasonality","Precipitation.of.Wettest.Quarter","Precipitation.of.Driest.Quarter","Precipitation.of.Warmest.Quarter","Precipitation.of.Coldest.Quarter"
"3796",121.833217074163,-30.2890797925647,0,187,133,46,5435,340,52,288,124,218,255,115,236,30,13,26,80,40,57,71
"3843",122.383458730765,-33.8239623606205,0,167,107,55,3115,269,75,194,127,205,206,127,601,89,20,50,256,64,69,256
"3866",132.712831641547,-27.1749703993555,0,201,155,48,5922,360,40,320,266,138,273,122,220,39,8,42,87,31,82,32
"3903",132.368420790881,-0.385062416316941,0,261,69,87,321,302,223,79,259,264,264,256,3102,339,188,18,978,616,616,928
"3956",141.11564246472,-19.7389533231035,0,261,144,53,4257,382,114,268,305,216,307,200,525,156,2,116,367,12,262,13
"3987",101.690219128504,-0.661598751321435,0,264,89,88,322,317,216,101,265,263,268,260,2610,292,133,24,778,412,765,719
"40110",120.38820809219,-1.2984154256992,0,184,80,80,528,239,139,100,184,183,189,176,1872,235,81,28,595,295,428,397
"4047",124.922629408538,-21.4502908184659,0,263,152,50,5314,398,99,299,314,243,320,188,258,66,2,97,163,9,157,16
"4058",114.869577349164,-28.1181808223482,0,196,135,51,4726,341,77,264,150,234,259,137,414,91,5,81,234,26,43,224
"4096",103.521225326695,2.64686870505102,0,266,86,81,546,324,219,105,258,268,273,258,3055,629,141,57,1442,437,458,1442
"4132",107.438874412328,10.8744390623178,0,259,79,64,969,319,197,122,261,253,271,246,2132,380,4,83,1103,25,608,51
"4144",151.501834914088,-26.2991839530878,0,187,141,52,4595,309,39,270,239,122,239,122,687,96,30,41,271,102,271,102
"4173",144.362064762972,-17.9919080215041,0,233,139,58,3206,343,104,239,266,199,268,187,825,225,3,114,560,14,414,17
"4271",107.668499667197,13.273641881533,0,257,95,57,1662,341,176,165,262,248,277,234,1891,358,2,86,1042,21,292,102
"4285",122.8918037517,-25.0251061946619,0,232,151,46,6287,391,63,328,300,200,306,146,188,37,4,60,86,13,81,31
"4307",122.486487575807,-22.2423685679678,0,261,152,49,5624,405,97,308,317,237,323,182,240,67,2,92,148,7,134,20
"43211",128.708529910073,-26.9199231069069,0,209,153,47,5897,369,48,321,279,146,279,129,199,24,9,29,69,29,69,35
"4359",149.778074314818,-25.4100039845798,0,205,149,51,5020,334,47,287,263,149,263,135,679,96,26,45,284,94,284,97
"4394",110.613095667213,1.13912450382486,0,258,88,88,379,311,212,99,254,259,262,252,3488,428,172,26,1167,574,722,1167
"4474",125.834317295812,-22.0319187128916,0,256,151,50,5553,393,91,302,310,234,316,178,243,54,3,82,137,11,137,20
"44911",121.666287127882,-25.5445689929184,0,225,150,45,6396,386,56,330,295,191,302,139,239,50,4,62,110,18,100,43
"4506",144.774706023745,-22.0500763249584,0,236,146,51,4821,366,83,283,290,184,290,168,502,110,8,76,266,35,266,44
"4546",132.553817271255,-13.750572076533,0,262,135,58,2675,366,136,230,275,222,292,222,1299,292,2,104,817,8,394,8
"4564",120.147599736229,-23.5883176990319,0,237,147,46,6127,386,70,316,302,206,308,153,265,61,4,70,136,19,132,42
"4596",117.285200143233,3.02486380562186,0,268,73,90,222,310,229,81,269,267,270,265,3005,303,218,10,855,687,706,707
"4647",144.810538841411,-41.5203420899343,0,124,73,51,2351,204,61,143,95,156,156,95,1437,188,63,32,515,220,220,515
"4657",129.591356124729,-18.5361024714075,0,260,152,52,4576,384,97,287,297,194,308,194,452,114,3,102,292,14,201,14
"4698",127.316731275059,-24.2273398500402,0,235,145,46,6055,384,71,313,304,207,304,152,221,34,5,51,96,21,96,32
"47110",121.931500267237,-20.1942106452771,0,265,144,54,4348,380,115,265,308,245,312,203,374,106,2,109,260,6,236,24
"4795",107.630983665586,-7.09204497397877,0,185,105,83,380,245,119,126,187,179,188,179,2917,373,83,47,1089,282,906,282
"4888",146.996697103605,-5.92468766146339,0,253,84,83,434,305,204,101,256,247,256,246,2458,344,104,44,987,321,784,331
"4935",146.789538213052,-27.4670427001547,0,204,144,47,5921,349,43,306,269,140,276,124,440,67,18,37,170,66,161,71
"4958",128.19896497298,-31.1272918363102,0,174,138,54,4017,303,50,253,151,212,222,119,219,23,12,15,64,44,48,60
"4994",107.995726736262,14.0378184372094,0,222,108,58,1630,310,125,185,226,199,241,199,2393,524,1,95,1413,19,678,19
"5007",117.384412554093,3.05667380685918,0,269,73,91,238,310,230,80,270,267,270,265,3026,304,227,9,859,701,717,715
"50111",138.090054746717,-18.7608950375579,0,255,139,52,4353,370,105,265,293,192,301,192,519,130,2,106,346,12,239,12
"5026",105.63592187129,9.18911275221035,0,267,64,67,827,314,219,95,270,259,276,254,2124,360,4,74,984,35,608,67
"5075",127.527177142911,-15.7906313613057,0,278,124,55,3059,377,155,222,297,232,309,232,866,219,0,111,586,11,225,11
"5119",124.14207580965,-20.1656051003374,0,265,150,52,4720,389,105,284,308,247,314,197,352,98,1,111,244,8,147,14
"5145",133.316645952873,-16.793983662501,0,264,152,55,3944,381,109,272,293,206,306,206,623,163,0,109,413,9,291,9
"5163",136.620433535427,-22.5156251096632,0,231,163,50,5830,383,57,326,290,170,299,151,284,62,6,70,146,27,143,30
"5257",137.284123022109,-27.1852317452431,0,223,152,46,6296,386,59,327,293,157,300,139,138,21,5,41,58,20,51,25
"5285",148.469171193428,-25.7949199050199,0,191,155,50,5409,331,27,304,255,132,255,116,657,99,22,47,278,84,278,90
"5364",127.971220379695,-25.5965422687586,0,218,144,45,6105,373,57,316,290,189,290,135,228,30,8,36,85,31,85,40
"5375",118.969816430472,-22.7333490422461,0,247,142,47,5769,388,87,301,306,256,313,167,337,74,3,77,187,16,174,48
"5407",122.526536742225,0.496375077636912,0,271,87,84,303,325,222,103,270,271,273,268,1567,171,78,20,472,288,361,457
"5475",133.768641087227,-30.7218612602446,0,186,149,52,4826,335,51,284,130,243,246,122,197,23,10,20,62,38,42,56
"5508",134.342362983152,-6.44508808618411,0,267,70,74,743,315,221,94,271,262,274,256,2146,294,64,43,827,234,688,344
"5566",127.636769227684,-23.0566024966538,0,247,148,48,5793,390,82,308,312,186,312,167,235,41,4,65,115,17,115,25
"5575",116.391668408178,-30.5312297004275,0,184,139,48,5307,349,61,288,130,233,253,119,373,69,10,63,184,34,45,177
"5586",125.137256560847,-19.3627860909328,0,269,153,53,4537,393,106,287,307,221,317,203,393,112,1,116,278,9,176,11
"5645",131.293101264164,-19.7356134629808,0,256,154,50,5028,389,87,302,310,185,310,185,411,97,3,94,250,16,189,16
"5678",141.883663637564,-25.026394672459,0,228,146,46,6024,376,64,312,292,199,300,146,254,56,6,66,126,30,126,34
"5687",144.620667346753,-35.7951044582296,0,159,130,47,5156,312,36,276,125,225,225,93,413,43,22,18,123,80,80,115
"5735",140.015636570752,-4.48377356398851,0,149,103,87,533,209,91,118,153,147,154,140,4174,392,310,6,1121,974,1083,991
"5774",147.315963543952,-35.6112582236528,0,148,129,45,5557,308,22,286,87,218,220,78,704,75,40,21,214,132,138,210
"5929",119.981468780898,-3.70471136528067,0,255,82,77,411,310,204,106,256,258,259,249,2321,266,137,21,741,465,497,539
"61010",101.659243400209,5.75145457987674,0,243,88,80,595,300,191,109,238,245,251,235,2492,359,85,40,1006,361,516,562
"61310",138.495326414704,-24.4968758511823,0,234,153,47,6058,389,67,322,299,170,307,152,187,33,3,59,91,21,83,27
"6148",144.008592488244,-36.5577687043697,0,151,124,47,4859,299,36,263,118,213,213,89,468,51,29,21,146,89,89,135
"6247",105.112200011499,11.2874648289289,0,277,80,62,987,342,214,128,276,273,290,264,1340,260,8,69,609,47,269,171
"6339",126.571166380309,-15.3762462292798,0,268,115,56,2742,358,155,203,285,226,295,226,1176,293,1,110,802,15,295,15
"6355",111.282806713134,-0.0332282821182162,0,269,88,90,340,319,222,97,267,270,272,263,3306,352,181,18,987,610,767,909
"6423",140.333788385615,-2.49336684821174,0,262,89,93,183,310,215,95,262,259,264,259,2210,286,107,35,803,350,649,350
"6476",149.293542406522,-5.54557365947403,0,265,71,84,345,308,224,84,267,265,267,259,3198,357,181,21,1027,638,1027,685
"6507",149.883744688705,-28.8537065824494,0,195,142,47,5604,339,42,297,264,120,264,120,583,80,30,30,212,104,212,104
"6595",127.910558241419,1.34632835979573,0,255,75,87,335,301,215,86,256,259,259,252,2268,281,134,23,763,440,440,510
"6609",151.260963575915,-30.4916598508134,0,147,141,49,5098,285,2,283,198,115,210,79,735,107,35,35,270,120,268,125
"6657",140.802945494652,-24.23684420879,0,238,146,47,5928,383,75,308,300,174,308,157,235,52,6,70,123,25,116,26
"67110",131.214996804483,-26.0224860475864,0,199,161,47,6151,361,25,336,265,133,272,115,288,41,11,35,110,41,101,42
"6738",116.783968620002,3.64527361351065,0,270,72,90,286,311,231,80,270,266,273,266,3376,343,190,15,949,669,921,683
"6748",147.778411302716,-41.0894531884696,0,119,96,51,3136,220,33,187,78,159,159,78,1133,143,49,31,387,162,162,387
"6776",143.431612490676,-34.5138652645983,0,169,139,48,5281,326,37,289,137,237,237,101,352,36,23,14,103,77,77,89
"67910",137.743033757433,-34.3719113268889,0,160,111,48,4167,290,63,227,116,213,213,107,474,67,14,45,185,52,52,183
"6856",133.972788108513,-24.8253597191069,0,212,159,48,6179,371,41,330,286,149,286,129,212,28,8,37,79,30,79,35
"6874",107.828977168538,12.3763666348532,0,237,95,62,1348,316,163,153,240,230,253,218,1789,286,3,72,818,44,390,134
"6899",114.537166436203,-25.6375549931545,0,228,138,48,5283,378,93,285,171,246,296,160,204,41,1,72,111,11,49,96
"6959",111.076467419043,1.35561428964138,0,270,89,88,431,324,223,101,265,274,274,263,3444,436,172,26,1176,593,686,1117
"6996",146.108478461392,-20.5020736018196,0,234,129,53,3915,345,102,243,272,192,277,178,677,146,8,82,376,39,375,48
"7029",123.798986449838,-30.7878114131745,0,183,142,50,4947,331,47,284,187,152,244,117,219,25,13,19,65,43,54,55
"7064",125.950059196912,-23.1483082368504,0,248,150,48,5879,394,82,312,314,223,314,166,213,42,3,69,107,13,107,24
"71110",100.07885332685,9.76275057997555,0,265,91,68,1120,333,201,132,254,266,278,249,1885,432,55,65,916,190,302,807
"7148",144.012071718462,-39.6751858433709,0,135,66,48,2473,211,74,137,104,164,168,104,961,135,36,38,358,126,131,358
"71511",128.340300847776,-24.1348797106184,0,231,145,46,5969,379,68,311,294,168,300,149,252,38,8,50,108,26,107,32
"7194",139.752283222042,-30.5117731983773,0,201,142,46,5975,354,49,305,270,123,276,123,190,29,8,42,78,26,74,26
"7204",105.553771676496,-2.62547256774269,0,274,77,86,431,321,232,89,269,274,277,267,2610,339,115,33,931,384,482,880
"7226",146.047152685933,-38.5081295913551,0,132,96,48,3334,240,43,197,94,175,175,88,1031,111,45,24,321,168,168,318
"7324",120.798479998484,-32.0149396546185,0,173,131,49,4736,319,55,264,121,221,233,112,313,40,18,26,110,57,62,103
"7365",105.852806591429,13.538672523573,0,268,88,55,1516,346,188,158,267,252,288,247,1773,345,2,87,959,20,315,61
"7389",106.893925117329,-6.71584403840825,0,210,106,83,275,272,145,127,209,207,212,207,2661,321,98,35,891,340,813,340
"7427",126.46978107281,-7.65589844901115,0,241,77,71,717,295,187,108,246,234,249,230,1162,165,4,60,464,34,378,79
"7468",142.495687045157,-4.96770306606777,0,180,105,90,332,239,123,116,176,177,183,175,3496,339,247,9,938,795,899,795
"752101",103.920110976323,14.4866663473658,0,266,105,56,1875,351,166,185,270,243,287,237,1440,317,1,87,786,21,257,39
"7539",117.444147234783,4.83986749546602,0,245,75,89,235,288,204,84,243,244,247,241,2345,228,167,9,633,523,595,566
"7625",141.842095502652,-24.5582625304814,0,233,147,47,5937,378,69,309,303,205,303,152,253,58,6,70,131,29,131,31
"7646",139.402365838178,-31.416998921195,0,190,145,48,5705,346,44,302,257,116,262,116,209,27,13,27,74,39,66,39
"7726",142.903966642916,-16.3178858044557,0,267,135,60,2533,369,146,223,284,240,295,230,984,274,1,121,707,6,482,7
"7819",114.752684668638,-27.0701543544419,0,212,141,49,5181,364,81,283,158,226,280,146,267,60,2,76,148,17,43,138
"7877",148.967094589025,-31.7739359347615,0,163,141,47,5591,315,18,297,234,101,234,90,661,90,42,24,221,137,221,139
"7896",100.055862911977,6.63952577160671,0,272,92,74,577,337,213,124,270,271,280,265,2277,316,35,51,899,162,516,403
"7968",129.973179083318,-23.7123320752289,0,226,153,48,5924,373,55,318,287,164,294,144,299,47,10,52,132,30,124,36
"7996",147.535915803164,-35.9620596293826,0,146,132,46,5422,305,22,283,87,214,216,77,820,97,39,26,268,140,145,262
"8037",138.321625511162,-17.8101390786469,0,261,121,52,3833,360,128,232,293,204,301,204,709,202,1,114,497,8,306,8
"8147",147.047216957435,-8.23246205574833,0,171,110,84,806,240,110,130,180,159,180,159,2702,371,104,39,1039,322,935,322
"82110",135.495002758689,-26.6657248616684,0,219,153,46,6238,382,55,327,288,154,296,136,146,20,6,37,57,21,54,28
"8238",141.676583187655,-17.2948976804037,0,271,129,57,2918,371,148,223,291,241,303,228,877,257,1,123,641,6,432,8
"8255",147.681039068848,-9.08254029927775,0,169,103,80,950,238,110,128,180,155,180,155,2707,378,88,44,1091,284,1025,284
"8355",118.737767632119,-31.601089554606,0,172,139,48,5367,332,45,287,115,196,241,105,329,55,13,48,143,43,51,137
"8396",120.178666310385,-25.991295571439,0,218,150,45,6447,382,52,330,292,181,297,133,252,40,5,49,103,21,91,57
"8449",129.12034838926,-22.7198702248279,0,245,152,49,5743,386,76,310,310,185,310,166,268,50,6,65,132,19,132,25
"8457",133.832000703551,-27.9975382995326,0,209,151,48,5845,367,53,314,274,146,280,131,182,31,8,36,68,28,67,30
"8479",119.773257975467,-25.8293996029533,0,219,149,45,6494,384,53,331,294,182,299,133,246,41,4,52,101,19,89,58
"8519",122.862589466386,-31.7642032040749,0,173,137,50,4663,319,48,271,119,197,231,111,270,32,18,18,85,57,61,74
"8523",149.693615562283,-9.95644383481704,0,216,80,75,966,274,168,106,226,202,227,202,2768,365,121,37,1081,404,993,404
"8624",105.80428540241,-4.99964297749102,0,270,90,85,304,324,219,105,266,269,273,266,2047,327,68,50,869,220,348,869
"8666",124.894143426791,-18.8249526848085,0,274,151,53,4229,393,113,280,308,229,318,212,437,128,1,118,310,8,202,11
"87111",106.475930740125,12.675294134533,0,267,96,59,1377,348,187,161,266,252,285,248,1918,339,3,82,994,27,362,85
"8728",144.978958587162,-24.0451085031964,0,229,150,50,5363,366,67,299,282,203,289,154,458,85,11,58,215,43,206,61
"8748",116.298817833886,1.96148972958326,0,235,73,92,166,275,196,79,237,234,237,233,3202,322,215,11,887,693,887,766
"8777",127.82381625846,-22.5683960074093,0,250,150,49,5697,390,85,305,313,190,313,170,245,47,4,70,126,16,126,23
"8807",116.272781365551,0.815320959081873,0,259,72,92,179,299,221,78,258,258,260,257,2664,288,145,22,795,464,655,687
"88111",149.80199099984,-36.5806881815661,0,149,105,49,3792,253,41,212,182,106,196,99,951,112,47,23,302,159,282,190
"8829",133.134905113839,-13.0765005084686,0,267,123,60,2177,361,157,204,277,234,291,234,1394,317,2,107,917,7,379,7
"8874",129.331597927958,-27.7813105587848,0,197,157,49,5648,358,39,319,265,136,265,121,204,24,10,24,69,33,69,38
"8967",143.097843485884,-27.6273090858012,0,218,141,44,6274,372,57,315,287,150,295,134,269,48,9,46,117,40,100,48
"9047",140.241229641251,-4.79539707535878,0,207,89,87,443,260,158,102,210,209,211,200,4487,439,310,8,1230,1011,1062,1113
"9076",126.940683615394,-14.7464544663671,0,273,112,57,2594,361,165,196,290,234,299,234,1133,297,0,113,784,15,268,15
"9089",116.792370080948,3.59935111948289,0,271,72,91,284,311,232,79,271,266,273,266,3369,340,192,15,948,671,912,688
"9095",127.94553973712,-27.0754338626284,0,208,152,47,5958,368,47,321,279,144,279,127,192,24,7,27,65,30,65,40
"9165",133.520502387546,-27.271676894743,0,207,152,47,5984,366,48,318,272,144,280,127,201,38,7,48,85,26,75,29
"9206",133.162498995662,-12.1851999196224,0,276,106,61,1672,356,184,172,282,250,295,250,1400,331,1,109,938,6,337,6
"92110",124.811071837321,-27.9652237310074,0,203,148,46,5898,362,43,319,244,170,274,123,189,23,8,27,59,32,55,45
"9256",132.960384865291,-14.3872910458595,0,268,141,57,3030,378,134,244,285,223,301,223,997,243,1,108,653,8,281,8
"9266",140.656644641422,-3.9414312876761,0,254,65,89,273,291,218,73,255,252,256,250,2354,287,118,27,810,407,630,420
"9277",128.827580637299,-28.235917679267,0,194,157,49,5524,355,39,316,261,134,261,120,192,22,10,23,63,32,63,38
"9336",124.344989210367,6.98643335257657,0,273,99,85,345,335,219,116,271,272,278,270,2078,254,87,34,686,278,454,651
"9345",111.480663339607,0.977812571218237,0,247,90,90,295,299,199,100,244,247,250,242,3162,363,154,23,1016,537,725,978
"9354",139.302520928904,-30.1668052200694,0,169,143,45,6186,328,17,311,241,172,247,88,296,37,19,20,92,65,92,68
"9369",106.438978435472,10.5981556314509,0,275,81,63,877,341,214,127,274,269,286,264,1616,259,2,75,712,22,252,59
"9397",147.470473954454,-21.231769642327,0,222,133,52,4014,333,82,251,266,178,266,165,620,126,10,71,323,45,323,54
"94210",131.124672368169,-25.9125769603997,0,198,161,47,6179,360,24,336,264,132,272,114,302,42,11,36,117,43,104,44
"9455",103.635629042983,-2.4543770996388,0,268,91,89,278,319,217,102,266,267,271,265,2328,292,105,31,768,333,681,736
"9475",128.349127620459,-19.4973028521053,0,267,149,52,4811,394,110,284,309,219,318,198,373,96,2,98,238,11,163,16
"9489",136.569169186987,-33.4410762262996,0,158,122,50,4302,291,50,241,102,211,212,102,419,50,17,35,148,60,62,148
"9508",117.030343082733,5.85934731992893,0,250,76,86,355,297,209,88,247,249,255,245,2645,316,145,19,830,545,590,813
"9588",135.559039115906,-31.9386100047268,0,177,145,50,4980,332,46,286,119,240,240,112,223,25,10,29,74,33,33,73
"9619",124.724982120097,-9.13726404192857,0,261,73,69,883,307,202,105,268,248,271,248,1199,290,6,96,716,30,585,30
"9667",146.760899554938,-38.4372833650559,0,126,102,50,3401,233,32,201,120,169,169,81,856,82,46,15,239,170,170,227
"9698",126.268229326233,-20.2077812049538,0,270,152,52,4930,399,109,290,313,218,321,199,308,83,1,106,204,10,138,12
"97118",107.275309995748,12.1874635736458,0,228,99,63,1159,308,151,157,229,214,243,212,2241,362,7,73,1064,54,494,141
"9757",118.942040158436,-23.4913884918205,0,240,144,46,6009,388,77,311,305,247,311,158,296,63,4,72,153,16,145,48
"97612",128.583475714549,-19.2531410010997,0,263,149,52,4738,389,105,284,304,215,313,195,402,100,3,98,251,14,176,19
"98112",115.678640790284,4.28490287973545,0,207,71,88,237,248,168,80,208,207,209,204,2590,286,170,14,726,545,641,636
"9909",115.303930533119,-30.1296368776821,0,188,128,51,4322,328,81,247,136,224,246,136,571,127,6,82,319,33,37,319
"9926",132.443386297673,-26.9315790350083,0,197,156,48,6019,357,33,324,262,116,270,116,243,40,10,38,92,36,90,36
"9933",104.218703047372,-3.09158480609767,0,272,91,87,293,324,220,104,269,270,275,269,2592,350,100,38,901,331,789,901
"10005",133.242293233052,-15.9973328444175,0,265,148,56,3575,378,118,260,290,213,304,213,738,188,0,111,496,7,356,7
"3120",125.01703817863,-1.69610578217544,0,269,75,78,355,319,223,96,268,265,272,264,2458,388,89,43,975,305,874,327
"7120",122.099283882417,-21.5238093899097,0,264,151,51,5291,401,105,296,316,241,322,190,275,79,2,101,177,7,159,21
"9120",120.45611964073,-33.856493224157,0,169,115,55,3366,283,76,207,135,211,211,127,526,68,20,40,195,70,72,190
"1226",115.145396990702,-28.2099699811079,0,198,139,50,5073,350,73,277,147,241,264,134,381,82,6,77,210,28,46,199
"1416",128.108646571636,-30.4778126871679,0,179,150,53,4534,326,44,282,152,128,235,118,184,18,12,13,51,41,47,45
"2510",148.829655223526,-31.6188729181886,0,169,141,47,5609,321,22,299,240,106,240,95,627,87,38,26,212,128,212,131
"2729",112.857303498313,-0.717875165864825,0,258,84,90,314,307,214,93,254,259,260,253,3174,336,178,21,937,554,779,916
"3527",109.100789655931,12.7935150067788,0,218,87,63,1510,283,146,137,216,203,234,196,1433,273,20,65,700,71,375,113
"3920",117.082317881286,-30.6111287022941,0,183,138,48,5379,344,58,286,127,205,252,115,351,63,11,57,166,40,44,161
"4518",136.790380463935,-29.81733802706,0,206,146,46,5993,368,55,313,281,128,281,128,158,20,10,23,53,33,53,33
"4920",103.04384868592,3.36312736500986,0,262,91,84,619,320,212,108,254,266,269,253,2566,456,123,43,1052,392,494,925
"5520",136.353983953595,-28.3563230070285,0,217,150,46,6168,381,59,322,294,152,294,136,132,18,8,27,47,24,47,26
"5824",113.737001447007,-23.7068900733721,0,233,123,49,4371,358,110,248,187,246,289,176,235,47,1,78,122,7,77,92
