"","X","Y","Presence","Annual.Mean.Temperature","Mean.Diurnal.Range","Isothermality","Temperature.Seasonality","Max.Temperature.of.Warmest.Month","Min.Temperature.of.Coldest.Month","Temperature.Annual.Range","Mean.Temperature.of.Wettest.Quarter","Mean.Temperature.of.Driest.Quarter","Mean.Temperature.of.Warmest.Quarter","Mean.Temperature.of.Coldest.Quarter","Annual.Precipitation","Precipitation.of.Wettest.Month","Precipitation.of.Driest.Month","Precipitation.Seasonality","Precipitation.of.Wettest.Quarter","Precipitation.of.Driest.Quarter","Precipitation.of.Warmest.Quarter","Precipitation.of.Coldest.Quarter"
"2433",135.295525742695,-16.0001570137683,0,268,138,55,3580,379,130,249,295,215,307,215,754,190,0,114,525,4,343,4
"254",147.808081060648,-34.9627550202422,0,155,137,45,5649,320,22,298,118,229,229,84,606,63,36,14,169,134,134,153
"2552",114.47186504025,-3.04999046726152,0,267,85,80,470,325,220,105,261,270,272,261,2469,315,101,38,915,336,374,915
"2601",104.274357403629,10.6944193819072,0,271,70,68,718,321,219,102,271,262,281,262,2030,326,17,63,911,85,411,192
"2632",114.929691925645,-2.95814529759809,0,269,84,82,348,321,219,102,265,268,271,265,2514,332,100,41,952,314,492,951
"264",120.803126073442,0.850972270127386,0,268,83,84,311,320,222,98,267,267,270,265,2034,267,105,24,648,377,475,636
"2702",110.048844232224,-7.35290318960324,0,153,89,79,480,203,91,112,154,146,157,146,2944,444,49,61,1299,185,877,185
"2712",132.632022998296,-14.2398087820038,0,271,141,57,2945,380,136,244,286,227,304,227,1071,258,0,107,691,6,315,6
"2732",111.942704981193,-2.55169614334591,0,268,82,87,351,319,225,94,268,271,271,262,2750,299,148,22,830,473,520,787
"2753",104.69527691137,-3.23984910384752,0,273,90,86,337,326,222,104,269,272,276,269,2805,396,104,44,1006,339,613,1002
"2891",101.153987767175,2.07503114128485,0,270,89,88,299,321,220,101,267,272,274,266,2481,284,143,22,812,491,534,727
"2922",136.802280880511,-16.4172645844519,0,268,112,52,3487,362,147,215,296,216,305,216,850,235,1,118,614,5,333,5
"2964",142.688616286032,-29.0451729635242,0,211,138,44,6220,365,55,310,281,144,288,128,247,42,10,41,98,43,87,47
"2991",143.99913045112,-7.6711784384679,0,257,86,74,1005,322,206,116,248,268,268,243,4519,515,228,21,1461,832,832,1243
"302",147.936611608602,-41.5783575968817,0,105,98,52,3123,207,19,188,64,145,145,64,813,92,43,19,244,154,154,244
"3052",121.141787958331,-20.3417562751565,0,261,147,55,4351,378,112,266,305,239,308,199,367,102,2,104,242,7,220,31
"3081",132.918064859696,-28.2730191294104,0,204,154,49,5647,362,50,312,273,143,273,128,183,30,8,35,68,28,68,30
"3102",130.085830185562,-3.42715793522075,0,253,60,76,712,295,217,78,246,253,260,242,2850,366,118,35,1089,418,537,977
"3113",122.954860110767,-17.512687566923,0,269,114,55,3002,347,143,204,294,256,298,224,609,192,1,128,469,5,254,22
"3153",145.212711510248,-15.7389274099842,0,248,83,58,2051,315,174,141,267,237,270,218,1840,408,21,95,1152,69,939,88
"3212",107.795171472244,-2.88238370209001,0,260,72,80,252,308,218,90,257,262,262,257,3076,407,158,32,1086,493,493,1057
"325",116.316190138459,-0.914870342239738,0,257,68,90,191,295,220,75,257,255,258,255,2384,288,123,28,763,387,763,424
"3261",128.614632450044,-25.6400590785779,0,215,146,46,6055,370,53,317,281,150,286,132,248,32,10,38,92,33,91,39
"3331",116.015297863632,-21.6106760664843,0,265,149,54,4546,393,121,272,316,263,316,202,329,63,1,86,189,7,141,65
"3341",144.640033678152,-31.2868551723659,0,194,137,45,5885,347,47,300,262,130,268,116,313,41,15,26,101,63,89,66
"335",111.339035774581,-7.57866404368542,0,265,99,74,501,332,199,133,262,261,271,258,1995,292,30,61,869,105,351,141
"3391",115.481786346063,-24.9164681660477,0,241,155,48,5965,410,90,320,175,233,316,164,202,37,3,71,90,9,77,73
"3431",135.895084170625,-13.1131801893935,0,271,96,59,2101,345,183,162,286,246,295,240,1193,260,1,104,767,7,468,11
"3491",142.502803839743,-14.8587246378884,0,263,123,61,2216,354,153,201,279,230,287,230,1197,328,2,122,887,6,534,6
"350",127.589730867185,-31.9624097505584,0,172,119,55,3456,276,61,215,134,213,214,126,285,35,14,26,98,49,55,90
"3511",118.376933475956,-32.3608004476409,0,167,141,50,5013,326,45,281,115,216,232,105,343,56,13,47,148,47,52,142
"355",149.183958410285,-35.2837331092451,0,128,131,46,5200,278,-3,281,125,69,195,61,648,68,40,13,189,137,162,142
"3694",149.149520411156,-33.3256331982557,0,122,123,46,5046,266,2,264,88,126,186,57,910,96,59,15,259,196,236,247
"3712",130.990348220803,-20.1155211520381,0,248,156,50,5171,384,76,308,304,175,304,175,415,97,4,90,246,20,246,20
"3734",133.95596797578,-30.6155812740326,0,190,150,51,4990,343,52,291,132,249,252,124,185,22,9,20,56,39,43,49
"3861",135.291548864916,-12.9509491694625,0,267,101,59,2131,344,173,171,281,242,290,235,1190,270,1,107,791,6,497,8
"3922",133.152956073172,-12.5241884123534,0,267,114,61,1833,353,168,185,275,239,287,239,1465,339,1,108,972,7,377,7
"3962",101.115057207644,-0.618668398819864,0,250,95,88,277,305,198,107,248,249,254,248,2321,272,100,28,713,335,695,713
"400",104.23977473285,-2.84205364179797,0,271,91,88,312,323,220,103,268,270,274,267,2419,326,97,37,830,314,589,821
"4011",146.486705862917,-37.1389670053031,0,74,102,43,4674,213,-21,234,21,134,134,15,1572,191,59,32,537,209,209,532
"4041",100.153273353353,1.10955666401424,0,264,102,91,274,321,210,111,262,263,268,261,3062,341,135,25,981,489,779,980
"4081",115.428739194758,1.59142642980441,0,228,74,92,166,268,188,80,228,225,230,225,3598,361,242,14,1028,735,992,735
"4102",149.627349073999,-34.5331451832317,0,114,124,47,4832,257,-3,260,83,119,176,52,857,83,64,9,232,202,214,220
"413",152.706318199635,-27.4374496471137,0,197,127,52,4058,304,64,240,245,150,245,141,1016,145,33,42,401,125,401,150
"419",116.486917980947,-23.6351810733322,0,249,154,48,5800,409,92,317,317,247,320,171,263,55,1,79,134,6,111,62
"4201",141.775993900374,-25.4828401643317,0,228,145,46,6138,377,64,313,293,197,301,144,237,48,6,63,118,29,112,35
"4221",129.537435998209,-26.7998659517616,0,200,155,47,5906,360,37,323,265,136,270,120,243,30,11,29,84,36,84,41
"426",132.123825554736,-21.3775086670648,0,238,147,49,5383,373,73,300,290,183,298,163,351,71,7,74,187,25,184,27
"4301",144.102630652487,-37.8861061215866,0,131,101,48,3719,248,40,208,104,179,179,83,640,67,41,16,195,126,126,168
"4342",139.663104829378,-3.67020652978681,0,265,80,89,308,310,221,89,266,260,267,260,2643,335,141,26,895,489,808,489
"435",113.507592836395,-26.2836975057144,0,215,123,49,4377,346,98,248,170,224,273,159,245,61,0,89,151,11,32,129
"4371",122.128348103724,-19.1482842154801,0,265,133,56,3721,360,123,237,301,247,303,211,473,147,2,123,352,6,319,24
"4381",122.377942306921,-28.6521352955606,0,200,140,45,5909,358,51,307,161,202,272,121,224,29,7,38,82,26,62,63
"4401",119.146331138909,-33.1078725052066,0,164,134,51,4451,311,52,259,118,207,221,108,354,48,15,35,132,56,60,129
"4414",141.275217360817,-6.03537136688828,0,266,86,81,602,322,217,105,268,266,272,257,4851,543,309,14,1414,1034,1196,1088
"4431",129.364118594676,-30.9741750662215,0,175,139,55,3976,303,51,252,153,214,223,121,219,24,11,18,68,43,45,62
"448",136.335506299511,-26.9888054404873,0,223,153,46,6286,386,58,328,293,157,300,140,134,19,5,37,54,19,50,25
"4491",101.969494223595,2.53192119416781,0,275,83,83,325,326,227,99,273,274,279,271,2131,244,102,24,686,370,538,543
"454",144.508715393022,-22.4930930172559,0,238,149,51,5019,370,80,290,287,184,294,167,477,100,9,72,250,37,243,43
"4603",136.086818068288,-15.5724967073184,0,273,112,53,3238,366,156,210,297,225,308,225,926,235,1,115,667,4,361,4
"4621",142.503955317661,-3.919766448671,0,268,90,90,241,319,219,100,267,265,269,265,2404,291,119,27,788,389,566,389
"472",144.922070233151,-33.6988684767857,0,174,135,46,5634,329,36,293,176,230,245,101,366,40,23,18,107,84,85,86
"4821",144.438381432556,-26.2467965355609,0,219,146,46,6088,367,54,313,284,154,292,137,374,60,11,51,171,44,150,50
"4831",146.032084329054,-18.3949755760841,0,217,102,54,2998,300,112,188,247,182,250,174,1762,366,33,83,1031,103,849,119
"486",150.203147418797,-34.4162978569511,0,135,122,48,4509,263,12,251,189,85,191,76,813,89,43,22,260,143,241,168
"4881",125.181868528016,-16.0268931172322,0,270,108,57,2430,350,163,187,285,243,295,233,1115,319,2,121,828,12,501,15
"4912",144.548215852119,-37.2482872742694,0,121,112,46,4425,260,20,240,72,178,178,65,838,101,43,28,279,132,132,275
"494",110.969910882413,-8.00514286966063,0,251,89,75,467,308,190,118,251,245,255,244,2132,348,30,67,1004,106,639,150
"4981",104.933667136356,13.7189838511404,0,260,95,56,1604,340,172,168,260,243,281,238,1706,362,2,87,938,20,285,60
"5051",124.844735376537,-28.2929054973647,0,202,148,46,5786,360,45,315,162,169,272,124,184,21,9,25,57,33,52,43
"508",131.209753504954,-26.4835888741072,0,197,160,48,6070,359,27,332,263,132,270,115,269,39,11,34,100,40,96,41
"5142",140.624382039532,-33.2580352714285,0,174,142,49,5153,330,43,287,142,108,240,108,224,23,16,12,59,51,57,51
"5211",149.687457210384,-25.3328410268296,0,205,149,51,4996,334,47,287,262,149,262,135,674,97,26,45,284,93,284,95
"5262",128.828365937807,-30.4650043358561,0,180,149,53,4423,322,46,276,153,231,233,120,190,19,12,15,55,43,47,48
"5271",144.344783821143,-18.7791420309804,0,233,142,57,3588,346,98,248,264,195,272,182,784,216,4,110,524,16,381,18
"528",127.791475271806,-19.8719020211138,0,268,148,52,4840,395,115,280,310,218,319,199,338,87,2,97,212,11,151,17
"5292",123.298923559487,13.1646774732508,0,270,75,72,959,323,220,103,274,264,280,256,2452,313,68,47,885,205,656,491
"5321",142.734027705155,-19.4956582109444,0,252,151,55,4081,375,103,272,293,209,296,193,621,176,3,113,423,13,307,16
"540",133.545075333677,-27.4298445438035,0,208,152,47,5934,366,49,317,273,145,280,128,195,36,7,44,80,26,73,29
"5442",141.481868531555,-31.8302108964417,0,176,130,45,5604,327,40,287,233,103,247,103,253,28,15,16,70,51,69,51
"549",134.937983551063,-25.509597848868,0,220,156,47,6223,380,52,328,296,193,296,137,146,24,3,46,54,17,54,30
"5512",112.877256548963,-0.53029713104479,0,249,84,91,296,297,205,92,245,249,251,244,3141,342,169,24,977,521,912,958
"5541",123.503210712224,0.673132626106963,0,239,87,85,266,292,190,102,240,238,241,236,1777,193,90,20,524,315,461,460
"559",127.916259947233,-24.6072278649081,0,234,143,45,6017,383,71,312,303,170,303,151,222,32,6,49,92,24,92,31
"5621",127.603158857673,-26.6319325193763,0,215,149,46,6106,375,52,323,287,150,287,132,186,23,6,28,62,30,62,41
"5662",146.513615627773,-30.2033386763651,0,199,142,46,5864,353,48,305,266,135,273,122,407,51,19,30,146,72,132,75
"5722",123.148545427248,-31.8062820425257,0,172,139,51,4596,318,47,271,120,142,230,111,271,32,18,18,85,59,60,74
"5731",151.619750703685,-5.42345914407633,0,221,78,82,591,271,176,95,212,224,226,212,3860,533,219,32,1429,757,777,1427
"5791",118.634690451436,1.00907013635151,0,255,74,86,275,300,214,86,255,256,258,252,1632,164,80,18,481,301,421,373
"5861",146.260518361814,-42.1928734413814,0,72,91,49,3192,179,-6,185,35,112,112,30,1493,159,66,23,469,239,239,440
"5903",115.177053483203,-22.9214237141423,0,258,153,51,5205,409,109,300,320,251,320,188,280,58,2,79,144,8,144,69
"5941",148.24371304363,-31.7855733085889,0,179,138,46,5659,331,35,296,245,142,250,105,541,68,34,23,176,112,176,112
"598",128.794460161589,-31.29938127473,0,173,127,54,3722,287,56,231,153,207,217,122,241,28,11,21,77,44,47,72
"6001",143.669273224659,-23.4638318687212,0,234,153,50,5506,374,68,306,289,209,296,157,403,80,7,67,199,33,196,41
"6091",104.272818095051,-2.39464415702969,0,272,89,89,295,322,223,99,269,271,275,268,2267,307,93,36,790,296,556,769
"6101",152.154040145688,-4.71973574254662,0,231,75,87,427,276,190,86,225,233,235,225,2544,287,166,17,765,533,638,765
"6123",132.750555891544,-27.1385624341201,0,201,155,48,5959,360,40,320,266,138,273,121,221,39,8,42,88,31,82,32
"616",126.630330770276,-27.954622869147,0,203,151,47,5785,363,45,318,273,140,273,125,174,21,7,25,53,31,53,42
"6192",120.275987861678,-5.10836401605047,0,267,87,74,385,325,208,117,268,270,271,262,2333,472,79,62,1132,260,300,785
"6211",100.485915131867,6.58154946169816,0,270,90,75,620,332,212,120,266,267,277,261,1812,273,42,46,733,188,437,448
"6293",125.213246601634,6.17041647317819,0,269,100,83,382,332,212,120,267,272,274,265,1133,127,53,24,361,192,238,341
"6311",148.773956093937,-29.9898051039781,0,194,142,46,5806,345,41,304,266,129,266,116,552,93,26,37,207,96,207,97
"6333",145.582341356203,-30.9802921197843,0,191,133,45,5877,342,47,295,259,114,265,114,350,50,18,28,122,69,98,69
"6431",126.760053825565,-17.2586671914905,0,263,137,53,3750,375,121,254,289,225,302,208,718,195,1,112,486,12,356,13
"6451",137.628395920619,-28.0934127280489,0,219,152,46,6262,383,57,326,290,153,297,136,140,21,7,38,56,23,51,25
"6501",140.086872465909,-30.8565350365825,0,197,141,46,5881,350,48,302,265,120,271,120,196,29,9,35,76,30,72,30
"6522",144.752776590176,-15.8048080373555,0,249,100,61,2132,326,163,163,268,225,273,218,1335,321,9,102,877,29,536,40
"6531",136.160216201097,-13.3988958352711,0,271,96,58,2200,347,183,164,287,245,296,238,1157,251,1,101,732,7,434,11
"6541",105.8938146336,13.1274761690293,0,269,91,57,1453,348,190,158,268,255,289,250,1779,325,3,84,948,24,329,65
"6572",112.228613165207,-6.93050401867367,0,272,86,76,560,331,219,112,267,269,280,267,1502,268,19,71,737,73,190,117
"6592",127.078122645617,-30.5055191973224,0,179,144,52,4524,319,44,275,152,127,234,118,204,23,13,17,61,44,52,53
"6612",142.311301142909,-17.9429504205473,0,268,136,56,3207,379,137,242,290,221,303,221,779,234,2,123,563,8,391,8
"6651",126.222831052728,-14.5900652429555,0,270,100,56,2336,348,172,176,285,234,293,234,1257,333,1,115,893,16,273,16
"6661",119.634989304468,-33.1564021320082,0,163,130,52,4228,304,55,249,110,203,217,110,373,46,16,32,131,58,62,131
"6722",130.66792959813,-18.866893198574,0,257,155,52,4768,386,90,296,298,188,308,188,463,111,3,98,288,15,212,15
"6791",143.646669914015,-16.4103700371925,0,262,135,61,2453,365,145,220,279,236,290,227,973,262,2,117,681,8,477,11
"6851",139.278466235846,-2.67426140955649,0,255,90,92,259,303,206,97,255,251,257,251,2852,354,163,26,947,528,860,528
"6862",140.081008863635,-3.81237216177396,0,246,77,90,304,289,204,85,247,243,248,241,2438,296,129,26,825,446,724,450
"6953",115.39082816802,-2.46195369050838,0,266,79,84,298,315,221,94,263,266,269,263,2382,311,107,33,847,360,371,847
"6982",141.299087163061,-23.700309995329,0,240,147,47,5763,383,76,307,299,160,307,160,257,56,6,72,139,24,128,24
"7072",145.134053914808,-21.3997325859964,0,235,142,52,4483,359,90,269,278,188,285,172,516,117,6,78,279,30,279,37
"7082",141.623310744762,-30.6924556719605,0,193,135,44,5972,346,45,301,262,114,268,114,210,27,12,25,70,42,70,42
"7151",132.871017768048,-23.2376613526139,0,216,155,48,5888,367,46,321,276,156,285,136,291,40,9,44,116,35,116,41
"7161",118.779243524186,-22.6105602772441,0,246,140,47,5670,385,89,296,304,256,310,167,362,81,3,81,206,16,192,48
"7221",101.649272944778,-1.2508371216245,0,263,87,88,269,314,216,98,260,263,267,260,2772,314,119,32,904,394,681,904
"7272",127.340297806077,-22.4698400171474,0,250,150,49,5676,390,85,305,313,190,313,171,246,47,4,70,127,17,127,24
"7292",142.14816428721,-4.46750273695216,0,269,88,88,286,321,222,99,268,266,271,266,3324,379,184,22,1073,609,834,609
"7332",145.8207834512,-22.5322260090616,0,228,145,51,4773,356,76,280,281,177,281,161,545,110,10,68,277,47,277,55
"7351",143.291466692463,-35.9836451057345,0,155,131,48,4944,308,37,271,123,219,219,93,394,43,24,20,123,76,76,111
"737",134.893362936564,-14.7091644012835,0,273,131,56,3172,378,146,232,295,226,308,226,875,232,0,117,627,4,389,4
"7403",133.846172909252,-2.10479136207141,0,269,72,84,457,313,228,85,271,261,272,261,2090,231,113,24,673,362,583,362
"7421",135.49589340575,-24.3950196518563,0,224,161,48,6166,384,51,333,298,196,298,141,189,32,3,52,79,20,79,31
"751",101.888232929632,0.657876457553357,0,269,95,89,329,324,218,106,267,269,273,265,2445,296,115,26,807,390,663,751
"7522",122.372666345909,-19.4569735636469,0,267,137,55,3939,369,121,248,305,249,308,210,436,131,2,121,322,6,294,21
"760",114.726279354654,-22.1428643271793,0,252,137,52,4601,380,118,262,308,245,308,189,264,45,1,79,123,5,123,76
"7694",117.569246301427,5.32415694440715,0,262,77,88,380,309,222,87,258,264,266,256,2709,319,145,19,842,554,565,829
"773",133.80939623341,-12.5199484277982,0,262,107,60,1974,340,164,176,272,231,283,231,1325,301,1,109,880,6,316,6
"7741",128.744478425942,-25.2069085382391,0,216,144,45,6038,369,55,314,281,153,287,134,268,36,11,42,105,34,102,39
"7781",105.854156217538,14.8347575881053,0,269,96,55,1586,349,176,173,268,252,289,247,2142,575,0,109,1455,12,331,25
"779",145.454701622948,-16.5608522971161,0,239,90,58,2252,311,157,154,261,213,264,207,2019,416,30,88,1229,106,1007,123
"7803",128.879977366887,-17.876289091073,0,262,146,53,4252,381,109,272,302,200,307,200,544,141,3,104,351,14,253,14
"7831",149.746986115351,-26.9223658693954,0,199,146,49,5386,336,43,293,263,139,263,125,595,84,27,36,226,95,226,99
"784",120.966248665936,-29.6070217597298,0,195,134,44,5812,353,54,299,128,194,268,119,245,34,11,32,83,36,65,76
"7852",125.188904060051,-20.7947727828287,0,264,152,51,5111,396,101,295,312,246,318,192,292,75,2,101,190,10,121,15
"786",129.433591929264,-21.160170288058,0,251,157,50,5398,389,79,310,309,195,309,175,333,76,5,82,189,17,189,23
"7881",131.016763285734,-1.15857702330686,0,272,59,83,407,309,238,71,270,275,276,266,2865,349,179,25,994,562,568,766
"7892",143.603177852929,-8.42373961000703,0,263,79,73,952,323,215,108,266,254,273,249,2653,318,116,35,932,396,624,425
"7961",149.396493062377,-23.5359939956106,0,221,135,53,4242,333,79,254,269,173,269,161,715,121,22,60,347,73,347,77
"7993",144.452737062238,-37.569853651803,0,127,106,47,4046,254,31,223,99,179,179,76,730,77,46,17,226,143,143,192
"8151",130.357996281236,-23.5300727002323,0,223,154,48,5890,370,51,319,283,162,291,142,315,50,10,51,139,32,131,37
"819",116.978441486135,-33.525696110446,0,156,127,50,4306,303,53,250,113,211,213,104,480,84,12,61,227,43,43,225
"8201",143.109187036753,-16.4052702148911,0,266,136,60,2513,369,145,224,283,239,294,229,970,268,2,121,692,7,477,9
"8242",145.386503511108,-25.1074329309631,0,215,153,49,5645,357,48,309,273,153,281,137,485,77,14,52,215,55,207,60
"832",119.603331317194,-22.5313045002986,0,254,148,48,5778,399,91,308,313,226,320,174,285,65,2,79,157,15,144,43
"8391",114.940061708912,1.72259196522646,0,228,76,92,178,269,187,82,229,225,230,225,3888,399,247,16,1114,765,1070,765
"8402",101.435341895558,14.9029833939858,0,262,111,57,2002,346,153,193,265,236,282,231,1141,263,6,75,544,36,336,44
"8422",132.104770303704,-23.1422851956449,0,220,154,48,5833,365,48,317,278,159,287,139,297,44,9,48,122,32,121,38
"8451",138.674884159118,-6.74431233317591,0,266,84,78,810,320,213,107,271,254,273,253,3090,359,189,22,975,588,822,597
"8461",100.869872150943,5.28512973920442,0,257,99,83,433,317,198,119,253,256,262,251,2851,413,121,34,1015,463,786,665
"8483",122.053409446962,-21.3190446188673,0,265,151,51,5141,399,107,292,316,242,321,193,288,83,2,98,187,7,170,21
"852",134.30924707558,-20.4538729880005,0,249,136,49,5021,375,98,277,304,196,304,178,373,102,4,97,234,12,234,13
"8543",151.779301236384,-25.3334472491406,0,210,129,53,4051,317,74,243,256,163,256,153,878,139,29,51,389,109,389,118
"8581",118.996264939196,-24.2064864956774,0,234,148,45,6292,391,67,324,305,239,310,150,250,51,3,67,123,15,113,47
"8601",133.25997161679,-16.7465749953408,0,262,151,55,3905,379,108,271,291,205,304,205,642,168,0,108,425,9,301,9
"8611",129.423929564655,-17.8702679870185,0,261,148,53,4300,379,104,275,294,198,306,198,488,124,2,107,329,10,217,10
"8641",102.209199164063,3.52004715590738,0,263,103,89,457,321,206,115,259,264,268,256,2128,272,115,28,756,368,494,554
"8701",139.577707010321,-18.7111320660915,0,262,134,53,3972,371,122,249,295,220,304,204,566,156,2,111,387,9,278,10
"8741",135.182790402323,-13.6595777550247,0,267,111,57,2526,354,161,193,284,229,294,229,1099,256,2,108,739,7,459,7
"8771",127.799777169712,-28.1751211499795,0,201,154,48,5610,361,45,316,268,140,268,125,172,21,8,24,55,29,55,37
