"","X","Y","Presence","Annual.Mean.Temperature","Mean.Diurnal.Range","Isothermality","Temperature.Seasonality","Max.Temperature.of.Warmest.Month","Min.Temperature.of.Coldest.Month","Temperature.Annual.Range","Mean.Temperature.of.Wettest.Quarter","Mean.Temperature.of.Driest.Quarter","Mean.Temperature.of.Warmest.Quarter","Mean.Temperature.of.Coldest.Quarter","Annual.Precipitation","Precipitation.of.Wettest.Month","Precipitation.of.Driest.Month","Precipitation.Seasonality","Precipitation.of.Wettest.Quarter","Precipitation.of.Driest.Quarter","Precipitation.of.Warmest.Quarter","Precipitation.of.Coldest.Quarter"
"79731",118.377110208385,-26.0680109867826,0,224,138,43,6378,384,68,316,300,222,303,140,205,35,3,62,84,12,71,60
"80341",134.258458763361,-22.7149965800345,0,217,154,48,5835,368,50,318,277,158,286,138,310,56,8,59,145,31,143,35
"80521",132.839876064099,-22.1926879859529,0,221,147,48,5607,360,56,304,276,163,285,143,338,61,9,59,160,33,157,36
"80631",127.867982015014,-27.650826749159,0,201,153,47,5808,362,42,320,270,138,270,122,190,23,8,24,61,32,61,41
"81341",139.886648678221,-7.95122617739253,0,263,84,75,841,319,208,111,269,251,271,250,1714,280,24,64,788,108,643,132
"81481",113.355292035267,-26.0160306433681,0,215,117,48,4244,341,101,240,172,223,271,161,245,57,1,84,146,11,35,127
"81741",138.360381964594,-7.94557522051036,0,265,82,73,921,320,209,111,271,251,274,251,2041,304,61,51,854,214,664,249
"82041",117.41036391817,-24.063918859465,0,245,150,46,6077,404,82,322,315,244,318,163,249,45,3,66,119,11,102,55
"82110",125.974957305007,-29.8538866173476,0,189,145,50,4989,336,47,289,157,190,250,122,186,21,11,23,56,35,52,46
"82861",127.584210252389,-17.4900168622844,0,263,138,53,3962,377,117,260,291,204,304,204,662,179,2,109,439,12,328,12
"83111",130.183331542648,-26.891705658054,0,198,158,48,5906,359,33,326,262,134,268,118,251,32,10,31,89,37,88,40
"83661",106.835544127971,-6.12746807863005,0,276,91,83,443,333,224,109,269,277,280,269,1807,443,50,75,943,159,255,943
"83751",110.873014056124,-7.7987428708002,0,248,90,76,469,306,188,118,247,243,252,241,2234,354,34,66,1041,121,365,153
"83951",150.511076413095,-28.9715333352797,0,182,148,49,5507,327,26,301,249,108,249,108,682,88,34,31,245,118,245,118
"84110",134.71071922686,-15.2415214665234,0,273,138,56,3403,384,139,245,297,224,311,224,804,214,0,115,573,4,360,4
"84641",142.224352518097,-15.9547118155751,0,268,130,60,2473,364,149,215,284,242,294,231,1077,307,1,124,790,5,514,6
"84861",149.715286022983,-27.9690965043847,0,199,143,48,5509,339,46,293,256,137,265,124,562,77,30,31,201,95,196,97
"84971",139.48345485609,-18.8602044584695,0,261,135,53,4052,372,120,252,295,218,304,203,553,151,2,110,377,9,269,10
"85371",127.579615293071,-26.7391009919811,0,216,150,46,6065,375,53,322,288,151,288,134,182,23,6,27,61,29,61,40
"85821",150.274644047022,-31.4539424784016,0,168,142,48,5385,314,23,291,235,97,235,97,655,99,36,32,238,118,238,118
"86261",115.940776360221,-29.4173527066596,0,196,143,48,5536,362,68,294,138,246,268,127,354,70,9,66,180,33,49,173
"86341",125.38050933741,-31.1120862001553,0,178,137,52,4388,310,48,262,153,176,232,119,219,26,12,21,68,43,54,58
"86751",100.648518200032,0.254267968703061,0,261,104,91,297,319,205,114,258,259,265,258,3017,339,151,24,954,492,815,954
"8719",138.911125878803,-4.86991058569402,0,268,84,85,550,319,221,98,272,272,273,260,3660,389,250,13,1069,809,817,923
"8733",131.140204034746,-13.0867330241017,0,273,120,59,2066,360,158,202,282,241,295,241,1332,310,3,102,850,9,374,9
"8742",127.579263085499,-15.860711641144,0,277,126,56,3068,377,153,224,296,231,309,231,853,215,0,111,575,10,225,10
"8865",138.518777359277,-31.4606819476467,0,165,144,47,5841,326,22,304,98,208,239,89,393,50,18,35,149,66,75,137
"8893",149.50098825153,-24.7633463109378,0,208,149,52,4822,335,52,283,263,154,263,140,685,107,25,49,299,90,299,91
"8955",101.254638456739,4.11150553147309,0,269,116,88,280,333,202,131,268,269,272,266,3101,348,166,25,970,520,922,725
"8976",150.306314732879,-5.61291035846807,0,262,71,85,402,304,221,83,265,256,265,256,3607,550,146,49,1576,496,1576,496
"8997",103.32516238559,10.6139749055728,0,273,74,70,666,325,220,105,269,268,283,267,3564,722,27,84,1985,98,524,215
"9033",143.032709602267,-25.5422882246785,0,228,146,46,6092,376,63,313,293,163,301,145,296,52,8,56,141,33,120,40
"9074",105.215997057967,8.78379766363651,0,265,63,67,858,312,218,94,270,256,274,252,2302,351,8,68,1012,55,647,115
"9096",145.332349627279,-22.3119430849329,0,235,145,51,4808,363,82,281,281,183,288,167,507,105,9,70,261,42,260,50
"9118",148.547839629464,-37.1746311802417,0,99,115,49,4191,225,-9,234,94,134,151,44,944,101,63,14,278,201,203,238
"9168",106.504846028984,11.3594510382973,0,264,91,63,966,337,194,143,263,260,276,251,2207,386,9,74,1032,54,387,183
"9185",117.893514572643,-27.9493895953055,0,213,143,45,6171,379,65,314,143,207,290,133,243,34,9,41,93,29,64,81
"9249",134.693456306122,-25.4105479910504,0,217,157,47,6207,377,48,329,292,190,292,134,164,25,4,44,61,20,61,31
"9335",138.792753736489,-35.4753869399428,0,157,97,52,3288,257,72,185,114,198,198,114,466,62,19,42,180,58,60,180
"9379",121.236162474379,-24.6057209733408,0,234,151,46,6308,391,64,327,302,201,308,148,233,52,4,66,114,16,106,38
"9384",147.649974869564,-7.70850689848885,0,267,89,82,602,323,215,108,264,274,274,259,2672,290,140,20,829,479,479,746
"9405",134.409800814465,-31.8461297068279,0,176,137,52,4369,314,54,260,118,228,230,118,258,33,9,35,94,36,39,94
"9437",119.607537090778,-23.8580031786114,0,236,146,46,6167,387,70,317,303,244,309,153,264,58,4,67,133,18,127,45
"9445",115.477330945432,-3.54312337352894,0,268,83,78,387,322,216,106,266,269,271,263,2418,314,97,39,903,341,439,375
"9485",121.806446476839,-31.1635596456472,0,182,132,47,5054,331,54,277,124,210,245,115,248,32,15,24,84,45,58,75
"9543",150.390907512046,-34.6847696055193,0,145,110,48,4100,257,31,226,194,98,195,90,1194,138,62,23,376,209,329,273
"9573",144.628288997337,-4.53866058727726,0,268,92,91,202,317,216,101,268,265,269,264,2914,384,91,44,1067,312,895,319
"9586",139.507118714973,-21.3825768744573,0,238,149,50,5250,373,75,298,289,164,296,164,391,89,5,87,229,21,225,21
"9596",116.030603484251,-22.1879031928256,0,265,152,52,4974,406,117,289,322,264,323,197,345,77,0,86,196,6,163,65
"9605",105.424420330673,11.580345708644,0,278,85,62,1060,346,211,135,275,265,292,264,1460,259,6,70,642,40,305,142
"9663",100.529741463251,0.563954404788092,0,260,104,90,278,319,204,115,257,259,264,257,3126,354,151,25,990,503,827,990
"9676",134.201629376039,-20.5815828731284,0,248,136,48,5067,375,97,278,304,196,304,177,370,102,4,99,230,12,230,13
"9733",127.877524280921,-27.2936388745438,0,205,152,47,5882,366,45,321,275,142,275,126,190,23,7,27,63,30,63,40
"9766",108.972256663255,11.9426423951518,0,228,82,65,1272,289,163,126,227,215,241,209,1144,231,14,65,550,57,277,96
"9806",126.413926794194,-23.1089756882284,0,249,149,48,5844,394,84,310,315,225,315,168,214,41,3,69,108,14,108,24
"9836",149.290512208827,-24.8130528931506,0,211,150,52,4877,340,54,286,267,157,267,143,672,107,23,51,301,85,301,87
"9843",146.701452597044,-20.2092560881283,0,233,122,53,3629,335,107,228,273,193,273,181,682,145,7,84,382,33,382,45
"99112",122.198545718566,-17.9311992088333,0,269,112,53,3144,346,138,208,297,253,298,221,593,188,1,128,454,5,406,25
"9975",143.836816656403,-26.9795706029981,0,218,143,45,6245,370,54,316,285,151,294,133,330,57,11,51,150,43,138,48
"81071",113.414981705137,-1.99348784401082,0,266,82,85,394,318,222,96,267,269,270,260,2631,303,132,26,862,425,482,749
"10181",128.324691620655,-30.5119336186908,0,179,150,53,4484,325,45,280,152,128,233,118,184,18,12,13,51,41,47,45
"11141",103.244147798978,11.4212842762936,0,271,81,68,729,328,210,118,271,263,281,263,3412,708,9,91,1965,58,525,122
"13201",103.66643846035,2.0094360166695,0,259,89,89,361,312,212,100,254,259,263,254,2657,359,163,25,915,513,599,915
"27201",100.409216638654,14.9820147641003,0,282,101,57,1743,366,189,177,281,260,302,256,1216,272,6,81,621,30,252,46
"37171",143.597005335614,-24.275257246336,0,232,151,48,5702,375,65,310,290,170,298,153,357,63,6,59,168,32,152,36
"41181",143.241727906279,-34.750675400719,0,167,138,48,5192,323,37,286,135,234,234,100,349,36,23,14,102,74,74,91
"46171",117.056109779514,-32.0909765828401,0,170,144,50,5189,334,47,287,118,220,238,108,416,80,10,67,209,38,43,206
"55161",152.786659789272,-11.1603721510619,0,265,62,72,800,315,229,86,270,254,273,254,2151,260,104,29,749,347,670,347
"57151",111.022635358386,-1.77809077780694,0,260,84,89,327,310,216,94,256,262,263,255,2869,319,131,25,906,457,716,836
"60181",116.310516330414,-27.930962855462,0,208,146,46,6044,377,64,313,143,232,285,131,241,41,6,51,108,23,59,96
"69201",130.13785475865,-23.7968684954103,0,224,154,48,5959,372,52,320,285,161,293,142,303,47,10,50,133,31,124,36
"71171",112.030683616176,-0.886557640042156,0,259,85,90,315,308,214,94,258,259,261,254,3037,317,167,21,892,540,736,846
"77201",141.050921948627,-17.9584193427581,0,270,128,56,3240,372,145,227,294,222,305,222,765,231,1,125,557,7,390,7
"78201",126.178927468136,-31.9931956497021,0,168,120,53,3621,278,53,225,129,212,212,120,302,43,14,33,115,53,56,99
"82241",116.23215239495,-21.6207731177565,0,267,151,54,4703,400,121,279,319,268,321,202,340,72,2,85,198,10,154,63
"86171",127.370087327436,-0.637602460337803,0,265,70,82,271,310,225,85,265,263,267,262,1887,199,103,20,576,342,474,403
"8814",119.108470752835,-30.0896093761548,0,189,143,45,6021,355,44,311,122,182,266,112,282,42,14,33,106,46,58,101
"9320",104.085424738005,-5.43927635997534,0,269,91,90,274,319,218,101,270,268,272,266,3071,413,165,27,1085,550,673,563
"9420",147.987574487925,-42.051676021656,0,120,101,53,3010,218,30,188,131,158,158,80,622,65,40,13,169,134,134,158
"9520",116.665779300965,-1.31292899954133,0,262,66,90,207,300,227,73,264,262,264,259,2410,265,140,20,733,437,733,536
"9616",131.561094038188,-24.9374634167179,0,213,163,47,6229,372,32,340,279,147,287,128,265,39,10,39,106,33,95,37
"9719",132.152625410818,-0.896503578405827,0,245,67,85,421,286,208,78,242,248,248,238,3336,375,207,19,1069,670,670,920
"9817",125.656873062253,10.0785938720219,0,254,73,79,681,300,208,92,243,259,260,243,3643,550,160,46,1515,517,545,1515
"9923",121.401917305775,0.715768788941205,0,242,85,84,327,296,195,101,240,242,245,238,2103,222,138,16,633,435,475,595
"10581",125.897574569099,-16.9324403314386,0,259,131,55,3373,363,125,238,282,224,294,209,848,224,2,113,583,13,407,16
"11151",120.779257584363,-8.33525727386586,0,258,105,76,673,322,185,137,260,249,266,248,1366,254,19,70,672,77,378,110
"13071",135.006508529186,-31.5233660186641,0,182,145,51,4950,334,50,284,124,244,244,117,213,24,11,25,68,37,37,66
"13111",136.799880694598,-28.2226061529946,0,219,151,46,6239,383,58,325,290,153,296,136,130,18,7,32,48,23,47,25
"13861",127.99434050452,-25.6628594966605,0,217,144,45,6120,372,55,317,289,151,289,133,231,30,8,35,85,32,85,40
"14171",137.708260300569,-26.8603117507882,0,225,152,46,6297,387,60,327,295,159,302,141,142,24,4,49,63,19,55,24
"15151",130.326315201819,-11.363394636428,0,271,94,65,1367,330,186,144,278,249,284,249,1887,402,2,96,1125,15,572,15
"15312",107.964923968539,-6.9588852475863,0,208,100,81,419,267,144,123,209,202,211,201,2628,379,62,55,1090,209,765,230
"15451",113.7735374365,2.10266167880036,0,203,80,90,225,248,160,88,205,200,205,200,3526,352,197,17,1006,641,1006,641
"15561",107.06424059812,12.9156466992572,0,257,97,59,1432,340,177,163,258,240,276,237,2046,376,2,85,1100,26,361,91
"15671",135.821141898632,-33.1376902526245,0,168,137,52,4376,312,52,260,111,221,223,111,323,41,11,41,123,40,44,123
"15881",130.640659341589,-16.0362775693648,0,272,142,56,3564,380,127,253,296,219,308,219,780,191,0,109,510,6,386,6
"16251",117.520291097462,-23.4549026470631,0,261,148,47,5840,412,99,313,326,262,331,181,254,45,2,65,124,10,112,49
"16321",133.332399502397,-22.9073284135666,0,216,154,48,5835,365,47,318,275,156,284,136,309,48,9,50,132,35,130,40
"16441",147.697504647076,-28.9813133596908,0,203,142,46,5881,351,48,303,268,139,276,125,447,69,20,35,165,73,164,76
"16671",138.880347670056,-2.99979062285274,0,266,87,91,300,314,219,95,267,262,268,261,2906,357,177,21,932,576,875,592
"17071",132.573190713301,-28.0493603716604,0,203,156,49,5647,360,47,313,270,142,270,126,192,31,8,34,71,29,71,30
"17451",148.874528426677,-34.7772135969717,0,134,137,47,5379,292,1,291,100,200,203,65,740,79,50,12,214,166,166,194
"17831",112.367140026763,-1.14311205106787,0,262,84,89,355,312,218,94,261,263,265,256,3012,320,167,21,892,534,637,837
"18471",100.984232435003,-1.51409054873511,0,186,102,90,297,243,130,113,189,184,190,183,2089,268,86,35,703,266,650,325
"19051",114.305958608165,3.864255619701,0,270,73,89,317,313,231,82,269,269,274,266,3506,387,214,18,1105,738,816,929
"19341",117.826386969537,8.82218536688015,0,268,78,76,592,319,217,102,266,268,275,262,1653,248,29,52,673,115,305,366
"19571",106.399145172909,-2.97544068074785,0,272,73,84,404,318,232,86,267,274,275,266,2369,275,119,25,777,382,450,667
"20241",147.089344793931,-43.4187332575675,0,118,71,49,2533,197,54,143,89,151,151,85,960,106,54,19,290,172,172,289
"20331",131.978677618317,-22.885354750324,0,224,153,49,5725,366,54,312,281,164,289,145,297,46,8,53,128,29,126,35
"20951",137.960368641652,-26.3042533106636,0,227,152,46,6239,387,61,326,295,196,303,143,151,27,3,52,69,19,61,26
"21210",138.573078275658,-3.23076646891423,0,268,87,89,378,317,220,97,270,263,271,262,3034,363,197,18,937,641,777,656
"21351",126.098661217839,-19.8001858626958,0,271,153,52,4787,398,109,289,311,221,321,202,336,94,1,108,229,10,153,11
"21551",145.848622377962,-6.64038801332936,0,203,109,87,579,266,142,124,209,194,209,194,2067,266,85,34,705,289,705,289
"21761",114.941162490286,-23.8863318623044,0,244,147,49,5309,395,100,295,310,235,310,174,225,45,2,78,102,9,102,68
"23071",137.564722695388,-30.6847312976606,0,195,141,46,5889,353,48,305,269,118,269,118,196,22,13,17,58,43,58,43
"24171",144.986446266994,-36.6874679375906,0,146,124,47,4899,293,31,262,93,209,209,84,590,65,31,20,182,112,112,177
"24251",126.574127022177,-27.0158704207279,0,209,150,46,6123,371,46,325,282,216,282,127,181,22,5,28,57,29,57,46
"24441",127.611222262494,-30.4724365484435,0,180,148,53,4512,324,45,279,153,128,235,119,191,20,12,15,54,43,49,49
"24531",140.383049962111,-28.6471375520341,0,214,141,45,6259,368,57,311,292,148,292,131,176,27,8,39,64,32,64,35
"25031",101.976975267753,2.57328894687817,0,273,84,84,320,325,225,100,271,272,277,269,2103,244,103,24,675,375,550,545
"25271",128.801333364099,-21.7929048102815,0,252,153,50,5511,389,84,305,312,195,312,175,282,60,4,76,153,15,153,22
"25481",125.567651391029,-26.7019881610759,0,214,149,45,6233,375,49,326,288,181,288,130,178,22,5,33,57,26,57,44
"25581",140.976205859333,-3.62051872885786,0,242,72,91,205,282,203,79,242,239,243,239,2551,285,138,23,797,444,739,444
"25861",126.175227863714,7.64604383148253,0,238,91,85,404,291,185,106,232,238,242,232,3006,464,158,35,1147,503,678,1147
"25951",148.106483030133,-36.0661524056923,0,126,134,47,5288,283,0,283,69,191,194,58,989,116,49,23,320,176,187,308
"27110",137.403442319483,-2.20404422725551,0,268,82,91,301,314,224,90,270,268,271,263,3108,329,219,10,868,678,864,748
"27241",125.923483897932,-24.2164724785835,0,239,149,46,6126,391,72,319,309,211,309,155,193,33,3,52,86,16,86,30
"27341",126.788212242536,-14.6162630454637,0,273,110,56,2544,359,166,193,289,246,298,234,1163,309,0,114,812,14,268,15
"27691",119.517760495655,-22.0450665953103,0,257,150,48,5622,402,95,307,314,230,320,179,310,70,2,83,178,15,161,43
"27871",104.859438566491,-5.08275229251012,0,264,91,89,306,315,213,102,261,261,266,261,2396,302,103,37,861,326,672,326
"28331",148.294914150611,-32.2614106955007,0,176,135,46,5642,327,35,292,242,102,247,102,594,70,36,19,184,127,178,127
"28431",143.79587970674,-31.5918523259461,0,191,141,46,5844,348,44,304,260,129,265,115,269,32,14,21,79,55,72,59
"28641",134.075544178486,-26.9152448116802,0,213,152,47,6087,372,51,321,279,149,287,132,187,33,6,45,79,25,70,28
"28761",147.00225578621,-5.92650159145705,0,263,80,83,430,312,216,96,265,257,266,256,2365,311,114,36,884,369,713,388
"28841",147.304336936213,-27.4914036446717,0,203,147,47,5860,348,41,307,267,139,274,124,475,70,20,36,177,72,174,75
"28921",137.932238583453,-29.1613696189597,0,212,152,46,6206,377,52,325,290,131,290,131,154,24,9,35,57,28,57,28
"29051",151.309176688083,-29.242665230995,0,168,148,50,5201,307,15,292,231,135,231,98,722,93,33,35,266,116,266,117
"29551",118.129257680848,-30.260337133659,0,183,141,46,5810,348,47,301,120,209,258,110,309,52,13,46,131,42,51,123
"29841",109.079621522687,14.3303769780323,0,266,72,50,2442,339,196,143,263,255,294,232,1671,412,28,92,1049,99,245,245
"29941",120.908956890926,-30.8781859674491,0,181,134,47,5226,333,52,281,122,178,248,113,272,39,15,30,96,47,65,88
"30321",151.900275149383,-29.6597330749501,0,129,122,49,4549,248,2,246,184,68,184,68,985,137,53,33,373,168,373,168
"30881",132.607403630391,-24.5044151670299,0,212,160,48,6150,369,37,332,285,149,285,129,274,40,11,39,102,35,102,40
"31251",128.076253198087,-22.2068397968542,0,251,151,49,5589,389,86,303,313,193,313,173,259,52,4,73,137,15,137,22
"31321",133.10713596642,-16.7445310892072,0,264,151,55,3903,381,110,271,293,207,306,207,638,168,0,109,425,9,303,9
"31441",116.783228400163,-27.5533476180863,0,214,145,45,6264,383,65,318,145,205,293,133,225,35,6,53,100,21,53,84
"31781",123.909309967421,10.893763898639,0,275,79,74,774,331,225,106,274,271,284,264,1633,223,48,41,609,172,461,325
"32241",135.68079427816,-32.8983386652544,0,165,141,52,4518,315,45,270,106,220,222,106,319,41,11,40,121,40,42,121
"32631",123.96334188059,-27.5429544097278,0,209,148,45,6059,369,47,322,251,176,282,127,185,28,8,34,63,29,56,43
"32781",140.7582593197,-32.2712356678676,0,175,138,47,5453,329,39,290,175,104,244,104,231,26,14,18,65,46,65,46
"32841",148.604092621244,-28.6450116650667,0,202,142,47,5735,348,48,300,272,125,272,125,518,79,23,34,189,89,189,89
"32971",140.676502906717,-21.0683134198189,0,242,146,50,4968,374,87,287,289,189,297,172,453,113,3,97,282,17,277,19
"33451",126.544928718358,-27.7232929330785,0,201,151,47,5921,362,42,320,272,137,272,122,184,22,7,25,56,33,56,45
"34391",125.999035313725,8.830979578197,0,241,83,82,641,293,192,101,232,245,247,232,3892,599,208,39,1565,639,706,1565
"34451",139.059318555519,-5.86855162982829,0,267,84,81,694,320,217,103,270,257,273,256,3876,405,270,12,1150,874,910,917
"34921",106.993597289547,14.3683522648644,0,215,107,58,1532,302,118,184,217,196,234,193,3155,795,2,102,1985,25,480,59
"35321",143.36316301953,-14.191984157078,0,258,109,61,2054,341,164,177,274,235,281,228,1257,318,2,117,894,8,550,12
"35631",133.777025155723,-29.1851237812079,0,203,151,49,5484,360,56,304,270,144,270,130,169,21,9,25,57,31,57,33
"35841",129.694560640492,-18.8424551917706,0,257,154,52,4733,385,92,293,297,189,307,189,447,110,3,98,280,16,200,16
"36231",140.27670907788,-20.4313232644927,0,254,143,51,4677,379,102,277,296,188,305,188,484,131,4,102,318,18,221,18
"37321",144.673371678218,-38.2740949990693,0,144,80,46,3229,234,61,173,120,186,186,101,629,67,36,20,193,116,116,178
"37431",124.420858970843,-17.9654571635183,0,276,139,55,3645,381,129,252,304,237,314,222,533,161,0,122,387,6,250,13
"38021",151.859184377827,-25.5595469533,0,201,130,52,4104,312,66,246,248,154,248,144,868,134,30,48,375,114,375,121
"38361",124.777031461708,-26.6391225275584,0,216,149,45,6196,377,50,327,290,184,290,132,173,24,5,34,58,23,58,40
"39010",143.559998660348,-13.3419405703899,0,262,90,62,1745,331,186,145,276,241,281,236,1503,337,6,105,992,26,562,42
"39731",148.184544029646,-24.1829758242238,0,207,147,51,4920,338,53,285,263,153,263,138,719,127,22,58,343,77,343,82
"40021",121.739846738055,-10.5874132947065,0,264,104,74,844,329,189,140,268,254,274,251,1073,247,1,105,708,12,310,23
"41061",123.644987489097,-26.3794342905749,0,218,149,45,6256,379,52,327,260,184,293,133,177,29,6,42,65,20,63,37
