"","X","Y","Presence","Annual.Mean.Temperature","Mean.Diurnal.Range","Isothermality","Temperature.Seasonality","Max.Temperature.of.Warmest.Month","Min.Temperature.of.Coldest.Month","Temperature.Annual.Range","Mean.Temperature.of.Wettest.Quarter","Mean.Temperature.of.Driest.Quarter","Mean.Temperature.of.Warmest.Quarter","Mean.Temperature.of.Coldest.Quarter","Annual.Precipitation","Precipitation.of.Wettest.Month","Precipitation.of.Driest.Month","Precipitation.Seasonality","Precipitation.of.Wettest.Quarter","Precipitation.of.Driest.Quarter","Precipitation.of.Warmest.Quarter","Precipitation.of.Coldest.Quarter"
"2682",133.088227300905,-24.8028447281104,0,213,159,48,6178,370,40,330,277,149,287,130,240,36,11,37,90,33,89,36
"2732",145.051861740649,-29.8728194378782,0,202,141,46,5946,356,50,306,270,138,277,123,331,45,16,30,118,61,111,63
"2743",124.010872901417,10.548134035198,0,274,79,76,734,328,225,103,274,270,282,263,1611,205,46,39,588,180,304,343
"2772",128.756820359267,-20.931622403441,0,258,154,50,5275,394,92,302,314,204,314,184,304,71,3,85,177,12,177,19
"2792",114.40431535244,3.2543631340377,0,261,74,91,249,303,222,81,260,261,264,257,4327,448,269,15,1280,919,1040,1097
"2815",151.559417624958,-29.1206211189274,0,171,144,50,5007,305,22,283,232,103,232,103,734,96,33,37,282,115,282,115
"2825",127.368889665231,-19.0642986574676,0,266,145,52,4563,387,113,274,303,200,314,200,395,119,1,114,268,11,193,11
"2852",145.801370823756,-19.1010688245296,0,227,114,54,3337,320,110,210,259,189,263,178,695,149,7,91,415,29,387,31
"2901",140.216179834679,-20.4894719808362,0,252,143,51,4726,378,100,278,295,185,303,185,487,130,4,102,320,18,219,18
"2933",129.32317676954,-20.1980808307417,0,253,158,51,5199,389,83,306,308,200,308,179,382,93,4,91,229,16,229,21
"2982",117.178561324254,-23.6486499628518,0,258,151,47,5889,414,97,317,325,258,329,178,248,44,2,69,122,9,105,53
"3032",115.171568407677,-8.47338496008888,0,250,92,83,608,303,193,110,255,241,255,240,2279,334,80,44,941,352,857,354
"3083",104.455802235752,11.2416495138314,0,272,77,64,869,331,212,119,270,261,283,260,1378,229,12,64,612,57,298,157
"3152",138.127845311537,-23.7140852119774,0,236,156,48,5961,389,66,323,298,172,307,154,209,41,4,63,105,22,98,27
"3171",134.611705690622,-28.4684660378844,0,209,148,47,5865,368,58,310,281,146,281,131,172,25,9,31,62,29,62,32
"3211",135.483823199756,-28.9947453676723,0,210,147,47,5916,371,59,312,284,147,284,132,142,18,8,27,49,27,49,30
"322",124.740279302932,-25.6825433415361,0,226,150,45,6270,385,58,327,300,194,300,141,170,26,4,41,64,18,64,35
"3263",132.821176666766,-22.7850315789692,0,221,152,48,5775,366,53,313,279,162,288,142,299,47,8,53,130,31,129,36
"3323",120.175713924691,-1.00007061497308,0,210,80,80,491,263,164,99,210,209,214,203,1730,198,105,19,549,339,397,421
"336",143.773395041935,-21.8858114327304,0,238,152,52,5001,372,80,292,294,185,294,168,447,101,6,82,251,27,251,34
"3392",103.693945771083,2.12035594857298,0,260,87,87,421,314,214,100,254,261,265,254,2715,399,166,29,990,522,583,990
"3411",147.202561995946,-28.8813963544089,0,205,143,46,5925,354,48,306,271,140,278,126,424,62,19,35,157,71,152,72
"3432",147.04604620114,-26.8733702669851,0,198,148,48,5863,342,34,308,261,135,269,118,506,78,20,39,195,73,194,78
"3453",127.421461367048,-25.0605324027129,0,230,144,45,6131,383,67,316,301,201,301,146,207,29,5,42,82,24,82,36
"3493",125.615557306446,10.1465370052028,0,269,72,79,750,316,225,91,262,276,276,258,3641,558,146,48,1531,475,475,1531
"350",123.012069617398,-23.5774845757987,0,250,152,47,6040,402,81,321,313,222,319,167,200,48,3,77,108,9,101,24
"3513",125.967061873525,-20.5837720201816,0,267,152,51,5070,398,104,294,313,213,320,194,291,74,2,99,187,11,125,14
"3542",148.176481644623,-24.9937821005005,0,171,150,50,5239,309,14,295,232,113,232,98,756,110,22,46,321,92,321,104
"3563",136.930232574232,-4.23029086901806,0,204,92,82,764,263,152,111,193,208,211,192,3326,336,209,14,982,667,820,953
"3573",138.979639178142,-22.4865836149547,0,243,153,49,5662,387,76,311,300,182,309,164,268,56,5,76,149,21,140,23
"3632",144.401196027175,-37.9856585944071,0,144,99,49,3545,253,52,201,136,190,190,99,489,53,31,15,145,104,104,115
"3653",118.275106861256,-30.5993261409458,0,180,139,47,5691,343,48,295,119,206,253,108,315,52,13,45,134,42,52,127
"3753",138.478104942478,-21.7843317065854,0,244,162,50,5534,390,71,319,300,167,308,167,305,67,5,79,173,24,162,24
"376",147.513162414543,-32.2264079970773,0,181,134,45,5751,334,40,294,248,106,254,106,508,63,29,22,165,100,160,100
"3774",116.213294076733,-22.1383796865121,0,264,153,52,5022,406,115,291,320,264,323,195,353,80,1,85,203,8,169,63
"3795",133.640440464951,-2.89465803536586,0,267,69,80,612,313,227,86,272,258,272,258,2710,298,135,26,863,433,763,433
"384",120.084818652831,13.8523970113602,0,274,79,68,810,337,222,115,271,269,286,265,2330,589,2,98,1390,19,521,53
"3854",122.509996523149,-32.0045534987003,0,172,133,50,4559,315,51,264,120,196,229,112,280,34,19,20,92,58,61,81
"3862",113.991536237299,4.38256488996558,0,272,74,87,373,316,231,85,269,271,276,267,2868,347,148,28,992,481,594,809
"3893",129.819378368556,-16.5707280894276,0,273,142,55,3708,384,127,257,299,218,311,218,695,165,1,106,449,8,340,8
"4073",148.35567555856,-36.5368151327129,0,55,94,41,4695,181,-48,229,21,114,114,-6,1761,208,73,28,610,280,280,533
"4092",134.449774669483,-23.1968950398732,0,204,158,48,5983,360,34,326,265,142,274,122,329,52,10,49,142,39,140,45
"4223",151.365142962895,-28.4568746713921,0,181,146,50,5102,317,30,287,242,111,242,111,684,86,34,33,252,111,252,111
"4342",148.692253911868,-24.1324731183704,0,216,146,52,4750,343,63,280,270,164,270,149,670,115,20,57,319,72,319,75
"4362",105.623886869289,-4.97948829899542,0,269,90,85,304,323,218,105,265,267,272,265,2146,336,73,50,905,231,363,905
"4382",111.077076545916,-7.66859803232364,0,234,93,75,460,296,172,124,232,229,239,228,2453,383,35,65,1128,126,430,154
"4442",117.947532935068,-27.6907071482856,0,215,141,45,6228,380,67,313,144,210,293,134,233,32,8,42,88,27,64,76
"4471",143.231920548715,-13.291939299088,0,253,94,62,1777,326,176,150,268,232,273,227,1528,342,7,105,1016,27,583,39
"4482",140.012733470649,-25.564845878398,0,231,147,46,6159,384,67,317,298,165,306,147,191,39,4,60,92,24,84,29
"4493",125.673664556816,8.38172842282802,0,263,87,82,689,318,212,106,253,269,270,253,3134,417,197,22,1022,672,703,1022
"4533",133.282412779517,-24.5980602223426,0,215,159,48,6134,372,41,331,288,152,288,132,238,36,10,40,90,32,90,36
"4553",137.438657418825,-25.1124918612186,0,229,156,47,6192,388,60,328,296,200,304,146,166,28,3,52,74,19,69,28
"4571",144.719334165566,-28.2958740752656,0,205,146,46,6085,359,46,313,272,140,280,124,343,54,13,42,143,51,123,58
"4613",132.518631508574,-23.65500171436,0,206,157,48,6008,359,33,326,268,144,277,124,313,40,12,37,116,42,116,49
"4661",147.25205569528,-26.4309113228228,0,190,150,48,5744,334,26,308,259,128,259,112,565,88,21,41,224,80,224,86
"4675",118.220572844148,5.52125710528344,0,269,79,85,440,319,227,92,263,274,274,263,2725,363,130,30,979,480,480,979
"4714",134.815404796973,-18.9032863930333,0,261,141,51,4563,384,110,274,309,196,310,196,424,108,1,104,277,10,202,10
"4741",104.021486504935,14.0010167611763,0,269,100,56,1790,350,173,177,272,248,290,242,1455,314,0,86,779,21,243,53
"4753",125.916098323651,-24.437799557345,0,237,149,46,6173,391,70,321,308,209,308,153,190,31,3,51,82,17,82,32
"4784",131.395807629451,-30.3760557062924,0,189,154,55,4379,333,53,280,162,139,240,129,183,20,8,22,57,40,52,42
"4821",134.618714093231,-14.116340985056,0,270,127,57,2881,370,150,220,289,227,302,227,985,249,1,112,686,6,436,6
"4863",131.339715416543,-0.790282448288053,0,269,61,84,375,306,234,72,266,270,271,262,3051,377,188,27,1079,581,598,866
"5021",124.996301294304,-25.2905101468787,0,228,149,45,6283,386,60,326,301,197,301,142,180,28,4,42,71,18,71,35
"5061",140.586059684865,-36.7199846659787,0,148,129,53,3844,291,48,243,100,197,197,100,554,76,17,43,214,63,63,214
"5112",117.044344549067,-29.6748947619926,0,193,145,47,5745,359,55,304,131,217,266,120,302,55,10,53,139,34,46,131
"5133",143.222364005633,-29.5923273649532,0,205,139,44,6189,360,50,310,275,138,282,123,260,36,11,34,92,48,81,52
"5143",106.71893066261,-7.25984185235575,0,252,98,84,314,308,192,116,252,249,255,248,3436,446,166,33,1200,522,858,530
"5182",121.488715978339,-24.7885469649918,0,232,151,46,6331,391,63,328,301,199,307,146,231,51,4,64,112,16,104,38
"5204",102.926608687267,1.90203224075958,0,269,101,90,363,326,214,112,265,269,273,264,2293,232,134,15,671,496,622,619
"5236",141.778354384005,-7.37189840758219,0,264,86,78,736,323,213,110,269,253,271,253,2777,381,108,40,1040,375,878,388
"5253",133.3790644072,-19.7666380705778,0,258,137,49,4839,382,106,276,310,189,310,189,388,100,2,98,242,13,173,13
"5313",106.247168891132,11.2647552904673,0,271,89,63,935,341,201,140,270,265,282,258,2024,343,9,72,922,54,373,181
"5393",139.502916866913,-28.1321062438656,0,218,146,46,6279,374,58,316,296,151,296,134,166,29,7,45,64,29,64,31
"5431",142.554558473639,-35.7494288601447,0,157,138,49,4922,315,35,280,124,220,220,94,375,41,22,21,117,70,70,105
"5482",101.366824000143,-0.121075717033818,0,266,95,90,290,321,216,105,265,266,270,263,2756,305,138,24,876,432,751,760
"5514",111.250090999529,-7.06029832363129,0,270,108,73,663,345,198,147,269,265,279,261,1897,277,44,54,781,157,416,161
"5523",112.645275630057,0.555276649538428,0,266,87,90,327,316,220,96,261,267,269,261,3268,418,165,29,1123,520,686,1123
"5591",146.761159505695,-25.9115091664717,0,200,152,49,5693,341,32,309,260,137,266,121,526,81,20,43,211,73,209,77
"564",121.315857749432,-22.5107953837141,0,252,153,48,5800,398,85,313,311,225,318,171,262,70,3,87,151,11,143,30
"5692",119.380572028458,4.69549802131951,0,269,80,89,373,316,227,89,265,271,272,263,1964,199,127,16,582,407,516,540
"5703",135.851417919621,-32.2767577134073,0,175,145,50,4980,330,45,285,118,238,238,110,236,30,9,33,82,31,31,81
"5714",121.418531732634,-20.7045609038323,0,262,149,53,4667,386,108,278,308,240,312,195,344,97,2,103,226,8,208,28
"5771",141.960388212465,-29.6150225261226,0,200,135,44,6190,354,48,306,271,134,277,118,230,30,11,29,83,42,77,44
"5792",126.600302336738,-31.1247769300826,0,174,134,53,4161,300,48,252,151,172,225,118,238,30,13,24,77,47,54,69
"5823",144.051045919769,-28.0207891808823,0,213,143,45,6215,367,53,314,282,146,290,130,307,49,12,41,126,46,111,52
"5883",130.503942077048,-30.1391310361214,0,185,160,54,4588,337,45,292,156,134,240,123,175,19,10,20,52,35,48,39
"5893",123.429678315297,10.7601626229007,0,269,83,76,731,327,218,109,265,266,278,258,1843,263,58,40,712,223,347,438
"5902",145.566912968643,-41.7915912135504,0,91,85,50,2839,189,19,170,58,128,128,55,2447,270,106,25,790,388,388,768
"5925",106.555585977621,-6.08551358105615,0,277,96,83,298,336,221,115,272,277,279,272,1799,342,54,58,839,194,304,839
"5966",139.933741814457,-29.6628930524457,0,208,142,45,6139,361,52,309,277,127,284,127,170,28,8,40,68,27,68,27
"6032",119.81816040352,-26.4538562705275,0,217,147,44,6435,381,54,327,291,178,297,132,254,35,5,44,95,23,84,62
"6061",144.97025821358,-20.448758425191,0,223,137,53,4195,342,85,257,269,178,269,163,631,147,8,88,369,34,369,42
"6122",120.63599110581,0.977725323755294,0,270,82,84,325,321,224,97,269,269,272,267,2028,268,103,25,638,368,496,631
"6142",126.61887801718,-25.86056569824,0,219,147,45,6343,379,53,326,294,228,294,134,192,25,4,32,65,27,65,49
"6192",142.266745502129,-25.1092311216053,0,230,146,46,6010,377,66,311,294,166,302,148,265,56,7,62,131,32,125,35
"6252",119.530549491756,-9.79082323960029,0,254,115,76,880,322,172,150,259,242,263,240,1512,272,15,76,785,61,436,80
"6332",128.44357881695,-22.494494545972,0,250,151,49,5661,389,83,306,313,191,313,171,257,50,5,69,132,17,132,24
"6372",125.921887187287,-31.4325729035772,0,173,130,53,4021,293,50,243,128,170,222,119,259,36,12,30,89,47,57,79
"6393",105.627174293622,-4.9015398719348,0,269,89,84,313,324,219,105,266,268,273,266,2180,340,73,50,914,236,378,914
"6431",137.837772928178,-18.5879700211808,0,252,138,52,4308,366,103,263,289,189,297,189,537,138,2,107,354,13,243,13
"6541",118.479977911338,-22.7701272605918,0,232,140,47,5715,373,76,297,292,240,298,153,402,90,5,79,220,20,214,52
"6611",120.930583095178,-8.57958655222319,0,210,103,75,801,275,138,137,214,199,218,197,2072,384,35,69,1015,129,626,140
"6623",116.69531556312,-30.3903152258135,0,185,140,48,5283,348,61,287,131,236,254,120,350,65,10,60,169,36,42,163
"6633",148.309701490216,-36.9575764576439,0,121,126,49,4469,258,4,254,118,158,177,63,846,91,55,14,252,176,199,209
"6651",123.510049814358,-30.2359619329218,0,185,141,48,5241,338,46,292,189,153,250,115,219,24,12,20,65,42,56,56
"6662",116.667071538977,-30.7338608661667,0,184,136,48,5267,344,63,281,130,233,252,119,355,64,9,61,172,35,41,166
"667",125.356094543822,-19.1135104640853,0,271,154,53,4469,396,108,288,307,225,319,207,410,119,1,115,293,9,185,10
"6703",136.907412507571,-3.69342905003577,0,136,98,82,800,200,81,119,124,140,144,124,3348,323,244,8,891,757,833,875
"6731",102.432762752287,-3.10172506491654,0,204,99,90,262,259,150,109,202,202,208,202,2460,302,91,35,825,305,721,355
"678",150.737068881281,-24.1522435145453,0,204,127,52,4103,311,71,240,251,146,251,146,769,131,26,55,357,88,357,88
"6883",130.619860207662,-23.0734936357476,0,229,154,48,5813,372,57,315,287,168,295,148,310,53,9,57,143,28,137,34
"689",137.195423501544,-4.00751410517842,0,79,101,78,989,149,21,128,89,78,89,65,3674,357,282,6,970,865,970,902
"6913",102.382895918563,2.21044129226357,0,270,95,87,350,327,219,108,268,267,274,265,2039,228,100,21,641,378,525,501
"7012",120.883751348592,-23.8823451905046,0,237,150,46,6186,390,68,322,303,206,309,152,246,58,4,71,126,16,120,38
"7041",130.891819857061,-22.0728088670876,0,231,153,49,5585,371,60,311,286,173,294,153,347,67,8,67,172,28,171,32
"7071",127.166366414167,-20.5008174350951,0,269,150,52,5037,399,111,288,321,216,322,197,282,71,2,95,174,10,126,16
"7084",119.131481829099,-21.8393032986205,0,260,147,49,5428,401,103,298,314,271,320,184,323,73,1,89,197,11,169,42
"7113",149.715991960838,-24.8732081498019,0,210,149,52,4800,336,54,282,265,156,265,142,670,102,25,48,287,89,287,90
"7122",136.831282097846,-30.735591877019,0,197,140,46,5740,354,54,300,269,162,269,122,172,20,9,22,55,37,55,40
"7151",138.638471886516,-8.15281167509966,0,265,82,73,902,319,208,111,271,252,273,251,1868,295,42,59,837,156,642,187
"7173",142.578836195171,-28.480232671136,0,214,139,44,6296,369,56,313,284,146,292,130,243,44,9,44,102,40,89,47
"7202",130.824927799404,-12.9964412981644,0,273,113,59,1930,354,165,189,282,243,294,243,1420,325,1,104,917,6,397,6
"724",123.386196270585,-22.097258027643,0,259,152,49,5564,400,95,305,314,235,320,181,244,65,2,92,150,8,139,19
"7325",140.357608944178,-23.0729007010814,0,243,143,47,5634,383,84,299,300,183,309,165,267,57,6,72,146,22,133,23
"7332",132.992068096064,-24.3028220569249,0,212,160,48,6135,369,37,332,284,148,284,128,264,36,11,35,97,37,97,42
"7353",133.225885727443,-31.2007675028872,0,180,142,53,4318,316,53,263,130,230,232,122,232,28,9,30,81,36,40,77
"7373",114.487467631698,-1.43146556685679,0,262,79,88,275,309,220,89,264,264,265,258,3034,329,150,26,941,492,547,891
"7383",146.274888589978,-20.0808056362439,0,232,121,53,3654,336,109,227,268,192,273,180,687,141,8,81,384,38,369,48
"7514",150.211543347687,-24.9872392520774,0,204,147,52,4734,328,49,279,258,150,258,137,676,97,26,44,277,91,277,96
"7572",130.252988873981,-15.1023589482065,0,272,134,58,2985,372,143,229,290,227,303,227,984,242,0,111,649,4,286,4
"7642",132.434644252062,-14.8971310618799,0,273,146,57,3272,386,130,256,299,225,308,225,890,227,0,110,590,7,256,7
"766",145.494107115082,-41.0556947765872,0,108,81,49,2803,199,36,163,72,145,145,72,1544,207,56,36,544,205,205,544
"7672",128.981069726869,-25.2257034427021,0,212,147,46,6055,366,49,317,277,148,283,129,282,38,11,40,110,36,105,41
"7684",104.461377039552,-3.36830905987881,0,272,91,86,322,325,220,105,268,269,274,268,2782,383,102,43,1001,340,869,1001
"7732",122.121093287133,-0.260736325290054,0,271,85,84,351,324,223,101,269,270,274,266,1952,260,104,33,745,331,360,690
"7783",114.862524005584,-29.1482205106877,0,201,130,52,4237,340,92,248,162,253,258,150,462,111,4,91,277,20,28,268
"7812",116.196130467579,-0.324660914484411,0,266,70,90,197,305,228,77,266,264,267,264,2398,281,119,27,756,384,534,713
"7843",119.070430351421,-25.3813898283988,0,223,151,44,6563,389,53,336,299,224,304,137,212,41,2,68,96,10,82,54
"7892",147.100865035318,-27.2028683545068,0,200,147,47,5863,345,37,308,263,136,271,120,483,73,20,37,184,71,181,75
"7902",102.862270832993,13.1880467629526,0,274,96,59,1457,352,190,162,273,257,292,253,1280,241,5,68,591,40,282,83
"7921",125.054741390049,6.82435830356553,0,249,99,83,368,312,194,118,250,248,254,246,2002,231,88,31,673,284,450,626
"7952",123.372835139744,-19.5468286133837,0,270,143,53,4261,382,117,265,309,253,314,208,400,115,1,119,291,7,169,15
"7972",138.751085284166,-24.0466482960619,0,237,152,47,5993,389,71,318,301,174,309,156,199,37,4,63,100,22,92,26
"8112",126.720268283971,-14.159943680279,0,276,103,57,2366,356,176,180,290,250,299,239,1069,309,0,119,778,11,206,15
"8173",120.497970301658,-29.5267069514375,0,193,135,44,5937,352,51,301,155,190,268,115,263,36,12,30,90,40,64,81
"8281",149.11418357864,-25.1622698153369,0,190,150,51,5093,323,32,291,249,133,249,119,705,103,22,46,301,90,301,99
"8471",119.310985538177,-23.593204979552,0,237,144,46,6070,385,73,312,302,244,308,154,287,62,4,72,147,17,140,48
"8492",131.320357816294,-24.8474576021545,0,214,162,48,6174,372,35,337,279,149,287,130,287,42,10,43,118,34,102,39
"8513",135.116372006014,-20.8723241696134,0,241,144,49,5239,375,83,292,300,186,300,168,354,94,4,94,216,14,216,15
"8522",115.764537639916,-30.6619022763334,0,178,128,49,4698,326,68,258,122,239,241,122,549,114,10,79,297,37,41,297
"8542",146.489117196761,-8.11338505358435,0,254,94,82,691,312,198,114,260,243,260,243,1978,259,92,34,735,292,735,292
"8553",127.449825350195,-27.5379265041556,0,208,152,47,5866,368,48,320,278,145,278,129,173,21,6,26,55,29,55,40
"8573",104.724082048051,-3.0762442201376,0,273,90,87,330,326,223,103,271,272,277,269,2679,374,104,41,935,334,603,934
"8594",146.821490670554,-27.714147658553,0,205,144,46,5938,351,44,307,269,140,277,124,427,63,18,36,163,66,154,70
"8671",138.015817934647,-20.7849418930709,0,248,160,51,5265,387,77,310,299,174,307,174,337,79,4,89,207,20,194,20
"870",141.213443125598,-21.0857625189237,0,251,151,51,4925,384,92,292,296,198,304,181,421,111,3,99,268,15,265,19
"8753",140.743694533594,-27.6312337233685,0,219,142,45,6279,373,60,313,289,186,297,135,179,28,6,45,76,28,67,34
"8861",120.911822831258,-24.4889733043965,0,231,151,46,6312,389,61,328,299,198,306,145,245,55,4,66,120,17,113,41
"8874",147.898877076805,-36.5112724807113,0,96,119,45,4901,241,-18,259,64,157,159,33,1265,142,58,25,408,211,221,387
"892",123.96448623389,-28.4247109433636,0,197,146,46,5821,356,41,315,158,164,268,119,208,24,11,25,66,38,56,50
"8962",125.532777910121,-17.3654647904914,0,259,137,54,3579,368,117,251,284,222,296,206,769,216,1,114,539,12,366,18
"8993",104.807550394908,12.1432578947861,0,278,86,60,1258,348,206,142,276,262,294,261,1543,247,7,74,735,37,277,118
"9013",123.035581666045,-33.7829442787915,0,167,113,55,3249,273,69,204,124,206,207,124,534,76,17,46,216,60,64,216
"9054",124.218375030905,-17.2409553208854,0,279,122,56,3000,368,151,217,301,245,309,233,640,208,1,129,493,4,298,11
"9091",115.363796572201,1.02281679515727,0,211,75,89,269,254,170,84,211,207,215,207,3266,360,189,19,997,595,894,595
"9152",137.445630086586,-3.56283840956166,0,198,97,86,629,257,145,112,203,201,204,188,3190,305,229,8,886,713,871,803
"9281",121.649229214527,-33.6957960191648,0,169,106,55,3169,271,79,192,128,207,209,128,547,81,14,48,224,58,64,224
"9292",133.167438423261,-3.15480324323289,0,266,67,79,668,311,227,84,269,256,272,256,2723,286,141,23,835,457,752,457
"9313",139.00114975404,-5.80450218520127,0,267,84,81,701,320,217,103,270,257,273,256,3895,405,272,12,1152,887,907,932
"9341",133.256573802792,-14.2330504104029,0,264,138,57,2960,372,134,238,282,221,297,221,1044,253,1,108,689,8,284,8
"9393",123.920289142989,-29.5297704346012,0,188,144,47,5454,343,42,301,228,156,255,115,214,22,12,21,65,40,56,53
